"ServerName","avg_speed","sd_speed","location_entropy","win_rate","n_serves","overperf_lm","overperf_glm","overperf_rf","pred_lm","pred_glm","pred_rf","rf_weighted_baseline"
"mirra andreeva",102.362962962963,8.76782398454663,3.02600907009039,0.592592592592593,135,0.0264338943542475,-0.280715789806915,0.014321836634939,0.566158698238345,0.873308382399507,0.578270755957654,1.32394765342222
"naomi osaka",107.797101449275,5.7101038162627,2.62459837222576,0.565217391304348,69,-0.0153626329127976,-0.244068375614549,-0.0173564268626721,0.580580024217145,0.809285766918897,0.58257381816702,1.62551220849824
"nina stojanovic",102.744680851064,6.24662721205328,2.95926929174654,0.48936170212766,47,-0.0704518506844692,-0.330318673741733,-0.0408908672892134,0.559813552812129,0.819680375869393,0.530252569416873,-0.680148017935849
"ons jabeur",99.4048706240487,7.59254934189769,2.74665835489103,0.642313546423135,657,0.084570842569293,-0.115035447570269,0.0504318775057366,0.557742703853842,0.757348993993405,0.591881668917399,1.63803185227039
"paula badosa",102.356223175966,7.29532014506172,3.03942442949514,0.55793991416309,233,-0.00278219050260298,-0.292153522877722,-0.00651041769689198,0.560722104665693,0.850093437040812,0.564450331859982,-0.220790205418132
"petra kvitova",99.508064516129,4.98986173409399,2.91706447504754,0.576612903225806,248,0.0308737965447898,-0.153278035861325,0.0221685363381552,0.545739106681017,0.729890939087131,0.554444366887651,-2.04594736927773
"petra martic",103.464285714286,7.5000342582294,2.96960651213787,0.564285714285714,140,-0.00205333460829882,-0.290336665921866,0.00487143175463345,0.566339048894013,0.85462238020758,0.559414282531081,0.579883573347451
"qiang wang",99.8053097345133,7.1274850391681,2.92348992970562,0.592920353982301,113,0.0388479931043143,-0.198971500850724,0.00847478414536562,0.554072360877987,0.791891854833025,0.584445569836935,0.0613558828741665
"qinwen zheng",105.575342465753,6.07572082650642,2.79821828112852,0.63013698630137,73,0.0587330677880562,-0.19168048097504,0.0276988709950029,0.571403918513314,0.82181746727641,0.602438115306367,0.565264894359391
"renata zarazua",92.0888888888889,4.78074843048194,2.57493920902212,0.444444444444444,45,-0.0830255030259275,-0.022468837327443,-0.0479163833736425,0.527469947470372,0.466913281771887,0.492360827818087,-0.916987639931735
"robin montgomery",100.25,8.88459602410981,2.74293644965251,0.477272727272727,44,-0.087801911945332,-0.323900831922286,-0.0393149399017771,0.565074639218059,0.801173559195013,0.516587667174504,3.04461408656438
"sara sorribes tormo",92.007299270073,8.12086668654653,2.8636303697855,0.467153284671533,137,-0.0663171999020705,-0.204737969796819,-0.0390726075032594,0.533470484573603,0.671891254468352,0.506225892174792,0.469316896177598
"shelby rogers",102.35632183908,5.81892863849234,2.84399231453118,0.494252873563218,87,-0.0649796980816779,-0.286244082248381,-0.0195097972632151,0.559232571644896,0.780496955811599,0.513762670826433,-0.390503589641846
"shuai zhang",97.5614035087719,4.95702079255722,3.01252017530145,0.508771929824561,57,-0.0287578257585623,-0.210837749341895,-0.0118696092887929,0.537529755583124,0.719609679166457,0.520641539113354,-2.95009821031123
"simona halep",100.414634146341,7.55301137346403,2.82850328456357,0.609756097560976,123,0.0504306465356001,-0.180691427776278,0.00933918832317981,0.559325451025375,0.790447525337254,0.600416909237796,1.18437888033575
"sloane stephens",100.116959064327,6.86579793516746,3.08047332812712,0.578947368421053,171,0.0277451905023004,-0.243089896077657,0.00488019166791553,0.551202177918752,0.822037264498709,0.574067176753137,-1.19437666208113
"sofia kenin",93.531914893617,6.26543378264401,2.97715565995488,0.537234042553192,188,0.00747915887992678,-0.137809671027819,-0.0136392081666673,0.529754883673265,0.675043713581011,0.550873250719859,-1.92418527265192
"sorana cirstea",101.61320754717,5.73105079521928,2.89231863986287,0.561320754716981,212,0.00571028693574827,-0.216584159023764,0.0077901714926728,0.555610467781233,0.777904913740745,0.553530583224308,-0.888552024013592
"tatjana maria",105.047781569966,6.8973220577673,2.83348221923069,0.614334470989761,293,0.0424212324145503,-0.224090969308024,0.0177085368650948,0.571913238575211,0.838425440297785,0.596625934124666,1.07909007369996
"varvara gracheva",104.205882352941,5.94391404170739,3.20765687071402,0.5,68,-0.0587925994109949,-0.372355419927699,0.00412620470773301,0.558792599410995,0.872355419927699,0.495873795292267,-2.43671063257513
"venus williams",100.729166666667,7.94057606392322,2.94323146167225,0.541666666666667,48,-0.0178707269710733,-0.284725001267951,-0.0183814805086162,0.55953739363774,0.826391667934618,0.560048147175283,0.849515981799948
"vera zvonareva",99.5263157894737,4.91955195776499,2.76544270443032,0.447368421052632,38,-0.101042608008004,-0.240110454915361,-0.0437499032562933,0.548411029060635,0.687478875967993,0.491118324308925,-1.1127413948279
"veronika kudermetova",101.0625,7.07830443093692,2.5863758467233,0.666666666666667,48,0.102344370372942,-0.0646407438932851,0.0458590174137331,0.564322296293724,0.731307410559952,0.620807649252934,2.39328822923202
"victoria azarenka",100.724489795918,6.35009487067414,2.99836020098299,0.566326530612245,196,0.0134192831404498,-0.23625518922715,2.8807238696027e-05,0.552907247471795,0.802581719839395,0.566297723373549,-1.08680443432467
"viktorija golubic",88.878612716763,8.33333557377754,3.01743043994249,0.531791907514451,173,0.0105929426142235,-0.130294945921481,0.0033042178049687,0.521198964900227,0.662086853435932,0.528487689709482,-0.724200650816319
"viktoriya tomova",95.7448979591837,7.64591559247238,3.05977285759668,0.520408163265306,98,-0.0197830530279169,-0.25370412145782,-0.0175990807488046,0.540191216293223,0.774112284723126,0.538007244014111,-0.829934649165112
"yafan wang",98.936170212766,4.1723950754992,3.1358781982638,0.51063829787234,47,-0.0262595983855675,-0.241620461811463,0.01302018599422,0.536897896257908,0.752258759683803,0.49761811187812,-4.3687390713361
"yulia putintseva",90.512987012987,7.33443575758784,2.86747714520937,0.558441558441558,154,0.0326319252230217,-0.058661535004412,0.0141408756046918,0.525809633218537,0.61710309344597,0.544300682836867,-0.519007632618974
