"ServerName","avg_speed","sd_speed","location_entropy","win_rate","n_serves","overperf_lm","overperf_glm","overperf_rf","pred_lm","pred_glm","pred_rf","rf_weighted_baseline"
"roberto carballes baena",102.671428571429,12.9832305492742,2.97621972170731,0.55,700,0.0151133690690997,-0.261077971868091,0.00660160954013123,0.5348866309309,0.811077971868091,0.543398390459869,-0.161432457444731
"roman safiullin",107.959641255605,13.4714641304006,3.04493608637503,0.591928251121076,223,0.0391799142172061,-0.310149908472561,0.0266401187933241,0.55274833690387,0.902078159593637,0.565288132327752,0.79078145822239
"salvatore caruso",101.305555555556,11.7947695365109,2.83990126045584,0.513888888888889,72,-0.0118142181862715,-0.1900128660008,-0.0216421930603978,0.52570310707516,0.703901754889689,0.535531081949287,-0.684871620818879
"sam querrey",112.918604651163,16.1514868986037,2.7320368231177,0.546511627906977,172,-0.0310992986543138,-0.426605128658574,-0.0067710027712391,0.577610926561291,0.973116756565551,0.553282630678216,1.06258260082235
"sebastian baez",98.2421652421652,12.052079364683,2.80110767865001,0.521367521367521,351,0.00382498002956044,-0.126043355968573,-0.00387239752615376,0.517542541337961,0.647410877336094,0.525239918893675,-1.20927555480012
"sebastian korda",106.189338235294,13.4125294053467,2.88604710221713,0.569852941176471,544,0.0229757808572417,-0.307030910978348,0.0147514305289047,0.546877160319229,0.876883852154818,0.555101510647566,0.215806952794334
"sebastian ofner",107.710884353741,13.9612365806293,2.92138539743426,0.523809523809524,294,-0.0298936383534915,-0.387202830684632,-0.0203345469453053,0.553703162163015,0.911012354494156,0.544144070754829,0.538779791948036
"stan wawrinka",105.003676470588,14.229924853682,2.83824362037795,0.547794117647059,272,0.00124871520336511,-0.342960750210673,0.00122287495230333,0.546545402443694,0.890754867857732,0.546571242694756,-0.0165991991747877
"stefan kozlov",91.327868852459,14.4611218000488,2.96234523109885,0.426229508196721,61,-0.0808624820784914,-0.245244589465309,-0.0396427583465683,0.507091990275213,0.67147409766203,0.46587226654329,-1.8293640072846
"stefano travaglia",105.147368421053,13.912315393092,2.96672175620343,0.473684210526316,95,-0.0723014450106103,-0.411388260734333,-0.0351345880364767,0.545985655536926,0.885072471260649,0.508818798562792,0.237078232939433
"stefanos tsitsipas",109.601265822785,12.5236713418435,2.93413375366366,0.57753164556962,632,0.0239895583855513,-0.308149182992236,0.00434992855281391,0.553542087184069,0.885680828561856,0.573181717016806,0.781090459574269
"steve johnson",107.10502283105,12.5753845172367,2.71828414243609,0.525114155251142,219,-0.0207132909956046,-0.324640667810475,-0.0268891199457684,0.545827446246746,0.849754823061616,0.55200327519691,-0.00761312305294891
"sumit nagal",89.8253968253968,13.1854510272346,2.80367602557691,0.555555555555556,63,0.0584577171852951,0.0373036617145021,0.0180939350493411,0.497097838370261,0.518251893841054,0.537461620506214,-2.42042242305819
"tallon griekspoor",107.311653116531,12.4988216718094,2.80660516180504,0.577235772357724,369,0.0308990528753699,-0.275151546370862,0.00551839970987755,0.546336719482354,0.852387318728586,0.571717372647846,0.189665342881444
"taro daniel",102.158914728682,13.6234069137726,2.88347442705206,0.531007751937985,258,-0.00472866408612349,-0.30007290647746,-0.00278889473178989,0.535736416024108,0.831080658415445,0.533796646669774,-0.386980500467113
"taylor fritz",109.208098987627,15.2809463620523,2.89683249117149,0.573678290213723,889,0.0102423478163705,-0.375730769713271,-0.000286562790119738,0.563435942397353,0.949409059926994,0.573964853003843,0.779056071830698
"tennys sandgren",109.154639175258,14.0047166207984,2.68709608633306,0.515463917525773,97,-0.0421672221392521,-0.403963892344911,-0.0191291181664783,0.557631139665025,0.919427809870684,0.534593035692251,0.308330348110412
"thanasi kokkinakis",106.658914728682,14.9533625821787,2.97724146593426,0.542635658914729,258,-0.0120797098073396,-0.38585709771057,-0.0126377463523908,0.554715368722068,0.928492756625298,0.555273405267119,0.533875907959693
"thiago monteiro",107.189024390244,12.7869247638685,2.91637775844251,0.524390243902439,328,-0.0230006576127637,-0.341850675718523,-0.021044454422558,0.547390901515203,0.866240919620962,0.545434698324997,0.395566380764525
"thiago seyboth wild",104.629213483146,14.1014038811679,2.70509750364228,0.550561797752809,89,0.00595782345495177,-0.32783055024302,0.0225824915260335,0.544603974297857,0.878392347995829,0.527979306226775,-0.334900513468102
"tim van rijthoven",110.979381443299,13.2578431043692,2.90113613735182,0.587628865979381,97,0.0270954869783842,-0.332112820449272,0.0123548755828592,0.560533379000997,0.919741686428654,0.575273990396522,0.959805831427197
"tomas machac",104.726277372263,11.7155653643163,2.91180216502896,0.624087591240876,274,0.0883643409205875,-0.150250964147765,0.0439783656293373,0.535723250320288,0.774338555388641,0.580109225611539,-0.0346486364747214
"tommy paul",102.552653061224,15.9057388284147,2.96450445700305,0.569795918367347,1225,0.0234719895292791,-0.349659893566829,0.0203812856802936,0.546323928838068,0.919455811934176,0.549414632687053,-0.0652070093332663
"ugo humbert",103.255663430421,14.7149101198208,2.96038621669542,0.511326860841424,309,-0.0322631541639505,-0.380127026060762,-0.0137270354607658,0.543590015005375,0.891453886902186,0.52505389630219,-0.0227988063403631
"vasek pospisil",111.619718309859,11.3997263255586,3.04457534523602,0.553990610328638,213,-0.00126547116610087,-0.317716548320408,0.00485457573701586,0.555256081494739,0.871707158649047,0.549136034591623,1.24508589468523
"yannick hanfmann",108.880681818182,13.7005723171765,2.86812223731796,0.471590909090909,176,-0.0844142859199153,-0.441405159256272,-0.0485189686947265,0.556005195010824,0.912996068347181,0.520109877785636,0.600631877487752
"yibing wu",105.326732673267,12.9749923347717,2.92262810508941,0.524752475247525,202,-0.0178744345978801,-0.32466723231915,-0.00956213906280767,0.542626909845405,0.849419707566675,0.534314614310332,0.135574408140651
"yoshihito nishioka",96.1505376344086,13.6484401536698,2.87967073840501,0.489247311827957,186,-0.0287110779986736,-0.230538588886533,-0.0187098331266177,0.517958389826631,0.71978590071449,0.507957144954575,-1.29905681108528
"yosuke watanuki",104.10071942446,14.6561037213262,2.81585611704278,0.539568345323741,139,-0.00596297407665469,-0.355022775959053,0.000434662559204324,0.545531319400396,0.894591121282794,0.539133682764537,-0.175835999476931
"yunchaokete bu",101.821428571429,14.9450082042049,2.70993438703352,0.428571428571429,84,-0.111103921109213,-0.44778696681591,-0.050410752346808,0.539675349680641,0.876358395387338,0.478982180918237,-0.709518871820759
"zizou bergs",101.460526315789,15.1864541915221,2.83203940099132,0.552631578947368,228,0.0127708735196246,-0.331740526931072,0.00579139401045226,0.539860705427744,0.884372105878441,0.546840184936916,-0.518030137065484
