"ServerName","avg_speed","sd_speed","ace_pct","location_entropy","win_rate","n_serves","overperf_lm","overperf_glm","overperf_rf","pred_lm","pred_glm","pred_rf","rf_weighted_baseline"
"elisabetta cocciaretto",98.7407407407407,4.21163765510422,0,2.75799317027852,0.444444444444444,27,-0.070370093508795,-0.0427335720239951,-0.0187149121654489,0.514814537953239,0.48717801646844,0.463159356609893,-1.13910384483149
"elise mertens",102.990291262136,7.65346425069744,0.0242718446601942,3.09206787761058,0.543689320388349,206,0.00572024885987588,-0.245046224867366,-0.0029324499932839,0.537969071528474,0.788735545255715,0.546621770381633,-0.227374845995712
"emma navarro",98.1208053691275,6.57381450794254,0.0134228187919463,2.9171564322703,0.597315436241611,149,0.0689294126128061,-0.0657057431622325,0.0255166207354319,0.528386023628805,0.663021179403843,0.571798815506179,-0.683667105310396
"emma raducanu",99.7150395778364,6.3051218523121,0.0369393139841689,2.8798204830782,0.580474934036939,379,0.0342925656836548,-0.170386834892996,6.00229565005383e-05,0.546182368353284,0.750861768929935,0.580414911080439,-0.208827959526516
"garbine muguruza",100.214876033058,5.04679206950687,0.0413223140495868,2.92425494815406,0.570247933884298,121,0.0226463837655013,-0.182998054745167,0.00215173749318531,0.547601550118796,0.753245988629464,0.568096196391112,-0.333351761484638
"greet minnen",99.8571428571429,5.30073054973579,0,2.95410650156139,0.636363636363636,77,0.120318228850218,0.0530673141806876,0.0652669480475194,0.516045407513418,0.583296322182949,0.571096688316117,-1.06212019304625
"harmony tan",101.164179104478,3.19847034901,0.0746268656716418,2.65895835619416,0.611940298507463,67,0.0408957472514029,-0.168166425301043,0.0275949456170846,0.57104455125606,0.780106723808506,0.584345352890378,0.206958830286847
"harriet dart",93.8263473053892,6.38803666873179,0.0239520958083832,3.00484002203718,0.574850299401198,167,0.0387339241276173,-0.138575422025286,0.00497705249699543,0.53611637527358,0.713425721426484,0.569873246904202,-0.788604091125234
"heather watson",97.9244186046512,7.16473553821195,0.0406976744186047,2.77297865162014,0.604651162790698,172,0.0540648966698988,-0.147804134448758,0.0212948326441976,0.550586266120799,0.752455297239455,0.5833563301465,-0.0164048740715892
"iga swiatek",102,7.78406983006101,0.0480549199084668,2.9901486382907,0.594965675057208,437,0.0382463869177588,-0.246689579548412,0.0112783234335629,0.556719288139449,0.84165525460562,0.583687351623645,0.240328681235688
"jaqueline cristian",99.4857142857143,6.29832577460274,0,2.30709013697664,0.542857142857143,35,0.0240847605353611,0.135914583459493,0.00351680308959368,0.518772382321782,0.406942559397649,0.539340339767549,-0.458724950823859
"jasmine paolini",98.6236786469345,6.37178213887818,0.0274841437632135,3.00628259610088,0.566596194503171,473,0.0278387135642627,-0.17626353083107,0.0107845013784645,0.538757480938909,0.742859725334241,0.555811693124707,-0.507506863710858
"jelena ostapenko",99.7859922178988,6.50157119591597,0.0622568093385214,2.80379629944993,0.595330739299611,257,0.0291785960004223,-0.228834032378144,0.0110079745799558,0.566152143299189,0.824164771677755,0.584322764719655,0.326516990057152
"jessica bouzas maneiro",97.4137931034483,6.84792586627153,0.0344827586206897,2.45285665161535,0.724137931034483,29,0.178198665190987,0.0930451332968933,0.0921579979853371,0.545939265843495,0.631092797737589,0.631979933049146,0.0330013480686662
"jessica pegula",100.41059602649,6.94809567655882,0.043046357615894,3.0823329511412,0.572847682119205,302,0.0213934640427057,-0.254436172012829,-0.00229537368966526,0.5514542180765,0.827283854132034,0.575143055808871,-0.116553881976263
