"match_id","year","ElapsedTime","SetNo","GameNo","PointNumber","player1","player2","ServeNumber","ServeIndicator","PointWinner","ServeWidth","ServeDepth","RallyCount","P1DistanceRun","P2DistanceRun","P1Score","P2Score","state","GameWinner","serving_player_won","speed_ratio","importance","P1BreakPoint","P2BreakPoint","P1GamesWon","P2GamesWon","P1Ace","P2Ace","P1DoubleFault","P2DoubleFault","Speed_MPH","player1_name","player2_name","player1_avg_welo","player2_avg_welo","ElapsedSeconds"
"2017-wimbledon-2104",2017,"0:20:22",1,7,37,"Oceane Dodin","Lucie Safarova",1,1,2,"B","NCTL",4,5.592,9.199,"30","15","30-15",0,0,1.07506053268765,20.17,0,0,1,5,0,0,0,0,111,"dodin o.","safarova l.",1500,1500,1222
"2017-wimbledon-2104",2017,"0:21:01",1,7,38,"Oceane Dodin","Lucie Safarova",1,1,1,"C","NCTL",1,1.616,2.995,"40","15","40-15",0,1,1.10411622276029,8.11,0,0,1,5,0,0,0,0,114,"dodin o.","safarova l.",1500,1500,1261
"2017-wimbledon-2104",2017,"0:21:17",1,7,39,"Oceane Dodin","Lucie Safarova",2,2,1,"W","CTL",1,0.936,2.312,"0","0","0-0",1,0,0.967741935483871,23.09,0,0,2,5,0,0,0,0,94,"dodin o.","safarova l.",1500,1500,1277
"2017-wimbledon-2104",2017,"0:22:57",1,8,40,"Oceane Dodin","Lucie Safarova",2,2,2,"C","NCTL",3,7.696,4.912,"0","15","15-0",0,1,0.751544269045985,15.93,0,0,2,5,0,0,0,0,73,"dodin o.","safarova l.",1500,1500,1377
"2017-wimbledon-2104",2017,"0:23:34",1,8,41,"Oceane Dodin","Lucie Safarova",1,2,1,"C","NCTL",4,7.366,4.635,"15","15","15-15",0,0,1.02951269732327,30.02,0,0,2,5,0,0,0,0,100,"dodin o.","safarova l.",1500,1500,1414
"2017-wimbledon-2104",2017,"0:23:59",1,8,42,"Oceane Dodin","Lucie Safarova",1,2,2,"W","NCTL",1,0.939,0.729,"15","30","30-15",0,1,0.998627316403569,20.17,0,0,2,5,0,1,0,0,97,"dodin o.","safarova l.",1500,1500,1439
"2017-wimbledon-2104",2017,"0:24:18",1,8,43,"Oceane Dodin","Lucie Safarova",1,2,2,"BC","NCTL",1,1.42,1.086,"15","40","40-15",0,1,1.05010295126973,8.11,0,0,2,5,0,0,0,0,102,"dodin o.","safarova l.",1500,1500,1458
"2017-wimbledon-2104",2017,"0:24:37",1,8,44,"Oceane Dodin","Lucie Safarova",2,1,2,"W","CTL",1,1.067,1.322,"0","0","0-0",2,0,0.774818401937046,23.09,0,0,2,6,0,1,0,0,80,"dodin o.","safarova l.",1500,1500,1477
"2017-wimbledon-2104",2017,"0:26:47",2,1,45,"Oceane Dodin","Lucie Safarova",1,1,2,"BW","NCTL",2,3.258,6.294,"0","15","0-15",0,0,1.00726392251816,34.74,0,0,0,0,0,0,0,0,104,"dodin o.","safarova l.",1500,1500,1607
"2017-wimbledon-2104",2017,"0:27:06",2,1,46,"Oceane Dodin","Lucie Safarova",2,1,1,"C","NCTL",1,1.514,2.874,"15","15","15-15",0,1,0.949152542372881,30.02,0,0,0,0,0,0,0,0,98,"dodin o.","safarova l.",1500,1500,1626
