"match_id","year","ElapsedTime","SetNo","GameNo","PointNumber","player1","player2","ServeNumber","ServeIndicator","PointWinner","ServeWidth","ServeDepth","RallyCount","P1DistanceRun","P2DistanceRun","P1Score","P2Score","state","GameWinner","serving_player_won","speed_ratio","importance","P1BreakPoint","P2BreakPoint","P1GamesWon","P2GamesWon","P1Ace","P2Ace","P1DoubleFault","P2DoubleFault","Speed_MPH","player1_name","player2_name","player1_avg_welo","player2_avg_welo","ElapsedSeconds"
"2016-usopen-2101",2016,"0:38:48",2,3,63,"Serena Williams","Ekaterina Makarova",1,2,1,"C","NCTL",2,14.685,9.131,"40","30","30-40",0,0,0.867279894875164,72.81,0,0,1,1,0,0,0,0,88,"williams s.","makarova e.",1500,1500,2328
"2016-usopen-2101",2016,"0:39:13",2,3,64,"Serena Williams","Ekaterina Makarova",1,2,2,"B","CTL",7,97.736,53.56,"40","40","40-40",0,1,0.906701708278581,45.83,1,0,1,1,0,0,0,0,92,"williams s.","makarova e.",1500,1500,2353
"2016-usopen-2101",2016,"0:39:48",2,3,65,"Serena Williams","Ekaterina Makarova",2,2,2,"B","CTL",3,20.361,14.925,"40","AD","AD-40",0,1,0.877135348226018,27.19,0,0,1,1,0,0,0,0,89,"williams s.","makarova e.",1500,1500,2388
"2016-usopen-2101",2016,"0:40:22",2,3,66,"Serena Williams","Ekaterina Makarova",1,1,2,"W","CTL",1,3.136,2.333,"0","0","0-0",2,0,0.829038514824051,26.12,0,0,1,2,0,1,0,0,88,"williams s.","makarova e.",1500,1500,2422
"2016-usopen-2101",2016,"0:42:27",2,4,67,"Serena Williams","Ekaterina Makarova",2,1,1,"C","NCTL",3,32.3,36.184,"15","0","15-0",0,1,0.772513161540593,18.7,0,0,1,2,0,0,0,0,82,"williams s.","makarova e.",1500,1500,2547
"2016-usopen-2101",2016,"0:43:06",2,4,68,"Serena Williams","Ekaterina Makarova",1,1,1,"W","NCTL",1,2.861,5.906,"30","0","30-0",0,1,1.04571903574397,10.63,0,0,1,2,0,0,0,0,111,"williams s.","makarova e.",1500,1500,2586
"2016-usopen-2101",2016,"0:43:23",2,4,69,"Serena Williams","Ekaterina Makarova",1,1,2,"C","NCTL",4,17.759,29.239,"30","15","30-15",0,0,1.02687725131615,23.07,0,0,1,2,0,0,0,0,109,"williams s.","makarova e.",1500,1500,2603
"2016-usopen-2101",2016,"0:43:46",2,4,70,"Serena Williams","Ekaterina Makarova",1,1,1,"W","CTL",3,16.68,22.69,"40","15","40-15",0,1,1.03629814353006,9.87,0,0,1,2,0,0,0,0,110,"williams s.","makarova e.",1500,1500,2626
"2016-usopen-2101",2016,"0:44:08",2,4,71,"Serena Williams","Ekaterina Makarova",1,2,1,"W","NCTL",3,16.962,30.883,"0","0","0-0",1,0,0.995400788436268,26.12,0,0,2,2,0,0,0,0,101,"williams s.","makarova e.",1500,1500,2648
"2016-usopen-2101",2016,"0:44:43",2,5,72,"Serena Williams","Ekaterina Makarova",2,2,1,"B","NCTL",6,42.293,47.582,"15","0","0-15",0,0,0.788436268068331,36.5,0,0,2,2,0,0,0,0,80,"williams s.","makarova e.",1500,1500,2683
"2016-usopen-2101",2016,"0:45:21",2,5,73,"Serena Williams","Ekaterina Makarova",1,2,1,"C","NCTL",6,49.77,33.599,"30","0","0-30",0,0,0.906701708278581,39.94,0,0,2,2,0,0,0,0,92,"williams s.","makarova e.",1500,1500,2721
"2016-usopen-2101",2016,"0:45:52",2,5,74,"Serena Williams","Ekaterina Makarova",2,2,1,"C","NCTL",4,30.095,22.884,"40","0","0-40",0,0,0.818002628120894,27.39,0,0,2,2,0,0,0,0,83,"williams s.","makarova e.",1500,1500,2752
"2016-usopen-2101",2016,"0:46:29",2,5,75,"Serena Williams","Ekaterina Makarova",2,1,1,"B","CTL",2,12.867,11.67,"0","0","0-0",1,1,0.829038514824051,26.12,1,0,3,2,0,0,0,0,88,"williams s.","makarova e.",1500,1500,2789
"2016-usopen-2101",2016,"0:48:43",2,6,76,"Serena Williams","Ekaterina Makarova",1,1,1,"C","CTL",1,2.464,4.144,"15","0","15-0",0,1,1.05513992795788,18.7,0,0,3,2,1,0,0,0,112,"williams s.","makarova e.",1500,1500,2923
"2016-usopen-2101",2016,"0:48:56",2,6,77,"Serena Williams","Ekaterina Makarova",1,1,1,"BC","NCTL",1,11.608,14.14,"30","0","30-0",0,1,1.05513992795788,10.63,0,0,3,2,0,0,0,0,112,"williams s.","makarova e.",1500,1500,2936
"2016-usopen-2101",2016,"0:49:11",2,6,78,"Serena Williams","Ekaterina Makarova",1,1,1,"C","NCTL",1,2.418,2.238,"40","0","40-0",0,1,1.0739817123857,3.28,0,0,3,2,1,0,0,0,114,"williams s.","makarova e.",1500,1500,2951
"2016-usopen-2101",2016,"0:49:29",2,6,79,"Serena Williams","Ekaterina Makarova",2,1,2,"C","NCTL",4,41.631,26.063,"40","15","40-15",0,0,0.942089221390967,9.87,0,0,3,2,0,0,0,0,100,"williams s.","makarova e.",1500,1500,2969
"2016-usopen-2101",2016,"0:50:07",2,6,80,"Serena Williams","Ekaterina Makarova",1,1,2,"BC","CTL",4,15.174,21.28,"40","30","40-30",0,0,1.12108617345525,27.19,0,0,3,2,0,0,0,0,119,"williams s.","makarova e.",1500,1500,3007
"2016-usopen-2101",2016,"0:50:29",2,6,81,"Serena Williams","Ekaterina Makarova",1,2,1,"W","CTL",3,40.594,49.472,"0","0","0-0",1,0,1.09395532194481,26.12,0,0,4,2,0,0,0,0,111,"williams s.","makarova e.",1500,1500,3029
"2016-usopen-2101",2016,"0:51:20",2,7,82,"Serena Williams","Ekaterina Makarova",1,2,2,"C","CTL",1,6.742,1.847,"0","15","15-0",0,1,1.06438896189225,18.7,0,0,4,2,0,1,0,0,108,"williams s.","makarova e.",1500,1500,3080
"2016-usopen-2101",2016,"0:51:35",2,7,83,"Serena Williams","Ekaterina Makarova",1,2,1,"BW","NCTL",6,63.192,44.669,"15","15","15-15",0,0,0.886990801576872,32.48,0,0,4,2,0,0,0,0,90,"williams s.","makarova e.",1500,1500,3095
"2016-usopen-2101",2016,"0:52:06",2,7,84,"Serena Williams","Ekaterina Makarova",0,2,1,"C","NCTL",0,21.355,7.116,"30","15","15-30",0,0,0,46.26,0,0,4,2,0,0,0,1,0,"williams s.","makarova e.",1500,1500,3126
"2016-usopen-2101",2016,"0:52:34",2,7,85,"Serena Williams","Ekaterina Makarova",2,2,2,"BC","NCTL",7,81.434,47.011,"30","30","30-30",0,1,0.837713534822602,45.31,0,0,4,2,0,0,0,0,85,"williams s.","makarova e.",1500,1500,3154
"2016-usopen-2101",2016,"0:53:18",2,7,86,"Serena Williams","Ekaterina Makarova",1,2,2,"C","NCTL",1,17.316,11.617,"30","40","40-30",0,1,0.995400788436268,27.19,0,0,4,2,0,0,0,0,101,"williams s.","makarova e.",1500,1500,3198
