"match_id","year","SetNo","GameNo","PointNumber","player1","player2","ServeNumber","ServeIndicator","PointWinner","ServeWidth","ServeDepth","RallyCount","P1DistanceRun","P2DistanceRun","P1Score","P2Score","state","GameWinner","serving_player_won","speed_ratio","importance","P1BreakPoint","P2BreakPoint","P1GamesWon","P2GamesWon","P1Ace","P2Ace","P1DoubleFault","P2DoubleFault","Speed_MPH","player1_name","player2_name","player1_avg_welo","player2_avg_welo","ElapsedSeconds"
"2018-usopen-2220",2018,3,5,161,"Taylor Townsend","Jelena Ostapenko",2,1,2,"C","NCTL",4,8.439,8.835,"40","15","40-15",0,0,0.874935666495111,9.87,0,0,1,3,0,0,0,0,75,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,6508
"2018-usopen-2220",2018,3,5,162,"Taylor Townsend","Jelena Ostapenko",2,1,2,"C","NCTL",4,11.717,12.402,"40","30","40-30",0,0,0.956596328701321,27.19,0,0,1,3,0,0,0,0,82,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,6541
"2018-usopen-2220",2018,3,5,163,"Taylor Townsend","Jelena Ostapenko",2,1,2,"BW","NCTL",2,7.647,2.94,"40","40","40-40",0,0,0.94493051981472,45.83,0,0,1,3,0,0,0,0,81,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,6580
"2018-usopen-2220",2018,3,5,164,"Taylor Townsend","Jelena Ostapenko",1,1,1,"W","NCTL",1,6.657,8.224,"AD","40","AD-40",0,1,0.921598902041517,27.19,0,0,1,3,0,0,0,0,79,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,6621
"2018-usopen-2220",2018,3,5,165,"Taylor Townsend","Jelena Ostapenko",1,1,2,"W","CTL",6,19.135,19.451,"40","40","40-40",0,0,1.02659118202093,45.83,0,0,1,3,0,0,0,0,88,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,6656
"2018-usopen-2220",2018,3,5,166,"Taylor Townsend","Jelena Ostapenko",2,1,1,"B","NCTL",3,2.804,1.754,"AD","40","AD-40",0,1,0.7932750042889,27.19,0,0,1,3,0,0,0,0,68,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,6687
"2018-usopen-2220",2018,3,5,167,"Taylor Townsend","Jelena Ostapenko",0,1,2,"C","CTL",0,1.534,1.848,"40","40","40-40",0,0,0,45.83,0,0,1,3,0,0,1,0,0,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,6742
"2018-usopen-2220",2018,3,5,168,"Taylor Townsend","Jelena Ostapenko",1,1,1,"B","NCTL",1,4.724,3.803,"AD","40","AD-40",0,1,0.933264710928118,27.19,0,0,1,3,0,0,0,0,80,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,6778
"2018-usopen-2220",2018,3,5,169,"Taylor Townsend","Jelena Ostapenko",1,1,2,"BW","NCTL",10,24.556,19.793,"40","40","40-40",0,0,0.979927946474524,45.83,0,0,1,3,0,0,0,0,84,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,6800
"2018-usopen-2220",2018,3,5,170,"Taylor Townsend","Jelena Ostapenko",1,1,1,"BW","NCTL",7,13.229,12.543,"AD","40","AD-40",0,1,0.94493051981472,27.19,0,0,1,3,0,0,0,0,81,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,6838
"2018-usopen-2220",2018,3,5,171,"Taylor Townsend","Jelena Ostapenko",1,2,1,"W","CTL",1,1.488,1.047,"0","0","0-0",1,0,0.962010689007656,26.12,0,0,2,3,1,0,0,0,90,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,6864
"2018-usopen-2220",2018,3,6,172,"Taylor Townsend","Jelena Ostapenko",1,2,2,"C","CTL",5,37.088,22.221,"0","15","15-0",0,1,1.00476671963022,18.7,0,0,2,3,0,0,0,0,94,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7170
"2018-usopen-2220",2018,3,6,173,"Taylor Townsend","Jelena Ostapenko",2,2,1,"BW","NCTL",2,10.684,6.581,"15","15","15-15",0,0,0.748230535894843,32.48,0,0,2,3,0,0,0,0,70,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7196
"2018-usopen-2220",2018,3,6,174,"Taylor Townsend","Jelena Ostapenko",1,2,2,"C","NCTL",1,1.185,0.966,"15","30","30-15",0,1,1.0795897732197,23.07,0,0,2,3,0,1,0,0,101,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7229
"2018-usopen-2220",2018,3,6,175,"Taylor Townsend","Jelena Ostapenko",1,2,1,"BC","CTL",2,9.672,5.097,"30","30","30-30",0,0,1.01545572728586,45.31,0,0,2,3,0,0,0,0,95,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7245
"2018-usopen-2220",2018,3,6,176,"Taylor Townsend","Jelena Ostapenko",1,2,2,"BC","CTL",3,5.111,5.84,"30","40","40-30",0,1,1.11165679618662,27.19,0,0,2,3,0,0,0,0,104,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7262
"2018-usopen-2220",2018,3,6,177,"Taylor Townsend","Jelena Ostapenko",1,2,1,"BW","NCTL",4,7.783,12.917,"40","40","40-40",0,0,0.983388704318937,45.83,0,0,2,3,0,0,0,0,92,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7282
"2018-usopen-2220",2018,3,6,178,"Taylor Townsend","Jelena Ostapenko",1,2,2,"BC","NCTL",3,24.507,11.351,"40","AD","AD-40",0,1,1.0795897732197,27.19,0,0,2,3,0,0,0,0,101,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7307
"2018-usopen-2220",2018,3,6,179,"Taylor Townsend","Jelena Ostapenko",0,2,1,"","",0,0.409,0.654,"40","40","40-40",0,0,0,45.83,0,0,2,3,0,0,0,1,0,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7330
"2018-usopen-2220",2018,3,6,180,"Taylor Townsend","Jelena Ostapenko",1,2,2,"C","CTL",5,6.258,10.705,"40","AD","AD-40",0,1,1.04752275025278,27.19,0,0,2,3,0,0,0,0,98,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7363
"2018-usopen-2220",2018,3,6,181,"Taylor Townsend","Jelena Ostapenko",0,2,1,"","",0,0.629,0.658,"40","40","40-40",0,0,0,45.83,0,0,2,3,0,0,0,1,0,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7387
"2018-usopen-2220",2018,3,6,182,"Taylor Townsend","Jelena Ostapenko",0,2,1,"","",0,0.789,0.392,"AD","40","40-AD",0,0,0,72.81,0,0,2,3,0,0,0,1,0,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7415
"2018-usopen-2220",2018,3,6,183,"Taylor Townsend","Jelena Ostapenko",1,1,1,"C","NCTL",4,10.84,15.326,"0","0","0-0",1,1,0.828272430948705,26.12,1,0,3,3,0,0,0,0,71,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7454
"2018-usopen-2220",2018,3,7,184,"Taylor Townsend","Jelena Ostapenko",1,1,2,"W","CTL",2,4.246,5.762,"0","15","0-15",0,0,0.909933093154915,36.5,0,0,3,3,0,0,0,0,78,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7514
"2018-usopen-2220",2018,3,7,185,"Taylor Townsend","Jelena Ostapenko",1,1,1,"BW","NCTL",3,8.229,11.983,"15","15","15-15",0,1,1.04992279979413,32.48,0,0,3,3,0,0,0,0,90,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7537
"2018-usopen-2220",2018,3,7,186,"Taylor Townsend","Jelena Ostapenko",1,1,1,"C","CTL",3,9.041,9.759,"30","15","30-15",0,1,1.09658603534054,23.07,0,0,3,3,0,0,0,0,94,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7562
"2018-usopen-2220",2018,3,7,187,"Taylor Townsend","Jelena Ostapenko",1,1,1,"W","CTL",1,4.664,4.645,"40","15","40-15",0,1,1.07325441756734,9.87,0,0,3,3,0,0,0,0,92,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7587
"2018-usopen-2220",2018,3,7,188,"Taylor Townsend","Jelena Ostapenko",2,1,2,"BC","NCTL",2,17.142,11.235,"40","30","40-30",0,0,0.804940813175502,27.19,0,0,3,3,0,0,0,0,69,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7608
"2018-usopen-2220",2018,3,7,189,"Taylor Townsend","Jelena Ostapenko",2,1,2,"B","NCTL",2,7.124,5.077,"40","40","40-40",0,0,0.816606622062103,45.83,0,0,3,3,0,0,0,0,70,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7644
"2018-usopen-2220",2018,3,7,190,"Taylor Townsend","Jelena Ostapenko",2,1,1,"BC","NCTL",7,17.924,20.822,"AD","40","AD-40",0,1,0.769943386515697,27.19,0,0,3,3,0,0,0,0,66,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7683
"2018-usopen-2220",2018,3,7,191,"Taylor Townsend","Jelena Ostapenko",1,2,1,"W","CTL",1,4.739,14.654,"0","0","0-0",1,0,0.951321681352015,26.12,0,0,4,3,0,0,0,0,89,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7727
"2018-usopen-2220",2018,3,8,192,"Taylor Townsend","Jelena Ostapenko",1,2,2,"W","CTL",5,20.681,15.057,"0","15","15-0",0,1,0.85512061245125,18.7,0,0,4,3,0,0,0,0,80,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7838
"2018-usopen-2220",2018,3,8,193,"Taylor Townsend","Jelena Ostapenko",1,2,2,"BC","NCTL",1,8.263,6.247,"0","30","30-0",0,1,0.951321681352015,10.63,0,0,4,3,0,0,0,0,89,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7861
"2018-usopen-2220",2018,3,8,194,"Taylor Townsend","Jelena Ostapenko",0,2,1,"","",0,0.762,0.983,"15","30","30-15",0,0,0,23.07,0,0,4,3,0,0,0,1,0,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7880
"2018-usopen-2220",2018,3,8,195,"Taylor Townsend","Jelena Ostapenko",1,2,2,"C","NCTL",1,3.95,5.306,"15","40","40-15",0,1,0.983388704318937,9.87,0,0,4,3,0,0,0,0,92,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7914
"2018-usopen-2220",2018,3,8,196,"Taylor Townsend","Jelena Ostapenko",2,1,2,"BC","NCTL",1,2.614,2.43,"0","0","0-0",2,0,0.828272430948705,26.12,0,0,4,4,0,0,0,0,71,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7932
"2018-usopen-2220",2018,3,9,197,"Taylor Townsend","Jelena Ostapenko",1,1,2,"C","NCTL",2,5.363,6.254,"0","15","0-15",0,0,1.10825184422714,36.5,0,0,4,4,0,0,0,0,95,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,7978
"2018-usopen-2220",2018,3,9,198,"Taylor Townsend","Jelena Ostapenko",1,1,2,"C","NCTL",8,16.381,18.126,"0","30","0-30",0,0,1.14324927088694,39.94,0,0,4,4,0,0,0,0,98,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,8003
"2018-usopen-2220",2018,3,9,199,"Taylor Townsend","Jelena Ostapenko",1,1,1,"C","CTL",1,1.855,2.066,"15","30","15-30",0,1,1.11991765311374,46.26,0,0,4,4,1,0,0,0,96,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,8035
"2018-usopen-2220",2018,3,9,200,"Taylor Townsend","Jelena Ostapenko",2,1,2,"","",4,0,0,"15","40","15-40",0,0,0.886601475381712,44.82,0,0,4,4,0,0,0,0,76,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,8064
"2018-usopen-2220",2018,3,9,201,"Taylor Townsend","Jelena Ostapenko",1,1,1,"W","CTL",5,12.48,16.391,"30","40","30-40",0,1,0.968262137587922,72.81,0,1,4,4,0,0,0,0,83,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,8103
"2018-usopen-2220",2018,3,9,202,"Taylor Townsend","Jelena Ostapenko",1,2,2,"B","NCTL",2,4.092,6.452,"0","0","0-0",2,1,0.876498627762531,26.12,0,1,4,5,0,0,0,0,82,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,8134
"2018-usopen-2220",2018,3,10,203,"Taylor Townsend","Jelena Ostapenko",1,2,2,"B","CTL",13,49.792,31.698,"0","15","15-0",0,1,0.780297558861765,18.7,0,0,4,5,0,0,0,0,73,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,8244
"2018-usopen-2220",2018,3,10,204,"Taylor Townsend","Jelena Ostapenko",1,2,1,"BW","NCTL",8,55.053,35.272,"15","15","15-15",0,0,0.876498627762531,32.48,0,0,4,5,0,0,0,0,82,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,8284
"2018-usopen-2220",2018,3,10,205,"Taylor Townsend","Jelena Ostapenko",1,2,2,"BW","CTL",3,1.338,1.317,"15","30","30-15",0,1,1.12234580384226,23.07,0,0,4,5,0,0,0,0,105,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,8319
"2018-usopen-2220",2018,3,10,206,"Taylor Townsend","Jelena Ostapenko",1,2,2,"C","NCTL",3,7.542,5.911,"15","40","40-15",0,1,1.0261447349415,9.87,0,0,4,5,0,0,0,0,96,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,8340
"2018-usopen-2220",2018,3,10,207,"Taylor Townsend","Jelena Ostapenko",1,1,2,"B","NCTL",5,12.377,11.116,"0","0","0-0",2,0,1.15491507977355,26.12,0,0,4,6,0,0,0,0,99,"townsend t.","ostapenko j.",1532.70263450428,1532.43011255008,8363
"2018-usopen-2221",2018,1,1,1,"Madison Keys","Bernarda Pera",2,1,1,"BW","CTL",1,5.677,4.211,"15","0","15-0",0,1,0.768603465851172,18.7,0,0,0,0,0,0,0,0,78,"keys m.","pera b.",1536.62695064479,1534.50364915814,0
"2018-usopen-2221",2018,1,1,2,"Madison Keys","Bernarda Pera",2,1,1,"BW","NCTL",5,17.025,16.317,"30","0","30-0",0,1,0.827726809378186,10.63,0,0,0,0,0,0,0,0,84,"keys m.","pera b.",1536.62695064479,1534.50364915814,25
"2018-usopen-2221",2018,1,1,3,"Madison Keys","Bernarda Pera",1,1,1,"W","CTL",1,6.935,7.631,"40","0","40-0",0,1,1.01495073054706,3.28,0,0,0,0,0,0,0,0,103,"keys m.","pera b.",1536.62695064479,1534.50364915814,61
"2018-usopen-2221",2018,1,1,4,"Madison Keys","Bernarda Pera",2,2,1,"W","CTL",5,22.313,23.931,"0","0","0-0",1,0,0.790998593530239,26.12,0,0,1,0,0,0,0,0,74,"keys m.","pera b.",1536.62695064479,1534.50364915814,78
"2018-usopen-2221",2018,1,2,5,"Madison Keys","Bernarda Pera",1,2,1,"C","NCTL",4,13.611,12.722,"15","0","0-15",0,0,1.0154711673699,36.5,0,0,1,0,0,0,0,0,95,"keys m.","pera b.",1536.62695064479,1534.50364915814,154
"2018-usopen-2221",2018,1,2,6,"Madison Keys","Bernarda Pera",1,2,2,"BW","NCTL",1,5.985,4.187,"15","15","15-15",0,1,0.951336146272855,32.48,0,0,1,0,0,0,0,0,89,"keys m.","pera b.",1536.62695064479,1534.50364915814,179
"2018-usopen-2221",2018,1,2,7,"Madison Keys","Bernarda Pera",2,2,2,"BC","NCTL",1,2.081,2.674,"15","30","30-15",0,1,0.823066104078762,23.07,0,0,1,0,0,0,0,0,77,"keys m.","pera b.",1536.62695064479,1534.50364915814,201
"2018-usopen-2221",2018,1,2,8,"Madison Keys","Bernarda Pera",1,2,2,"W","CTL",3,10.866,6.63,"15","40","40-15",0,1,0.919268635724332,9.87,0,0,1,0,0,0,0,0,86,"keys m.","pera b.",1536.62695064479,1534.50364915814,237
"2018-usopen-2221",2018,1,2,9,"Madison Keys","Bernarda Pera",0,2,1,"","",0,0.38,0.816,"30","40","40-30",0,0,0,27.19,0,0,1,0,0,0,0,1,0,"keys m.","pera b.",1536.62695064479,1534.50364915814,263
"2018-usopen-2221",2018,1,2,10,"Madison Keys","Bernarda Pera",1,1,2,"C","CTL",1,2.093,1.432,"0","0","0-0",2,0,1.04451240231057,26.12,0,0,1,1,0,1,0,0,106,"keys m.","pera b.",1536.62695064479,1534.50364915814,297
"2018-usopen-2221",2018,1,3,11,"Madison Keys","Bernarda Pera",2,1,2,"W","CTL",2,7.264,7.027,"0","15","0-15",0,0,0.847434590553857,36.5,0,0,1,1,0,0,0,0,86,"keys m.","pera b.",1536.62695064479,1534.50364915814,330
"2018-usopen-2221",2018,1,3,12,"Madison Keys","Bernarda Pera",1,1,1,"C","NCTL",3,8.653,6.288,"15","15","15-15",0,1,1.0543662928984,32.48,0,0,1,1,0,0,0,0,107,"keys m.","pera b.",1536.62695064479,1534.50364915814,359
"2018-usopen-2221",2018,1,3,13,"Madison Keys","Bernarda Pera",2,1,1,"BW","NCTL",5,12.715,13.404,"30","15","30-15",0,1,0.827726809378186,23.07,0,0,1,1,0,0,0,0,84,"keys m.","pera b.",1536.62695064479,1534.50364915814,380
"2018-usopen-2221",2018,1,3,14,"Madison Keys","Bernarda Pera",1,1,1,"W","CTL",1,1.772,3.294,"40","15","40-15",0,1,0.837580699966021,9.87,0,0,1,1,1,0,0,0,85,"keys m.","pera b.",1536.62695064479,1534.50364915814,413
"2018-usopen-2221",2018,1,3,15,"Madison Keys","Bernarda Pera",2,2,1,"BW","NCTL",7,20.099,24.785,"0","0","0-0",1,0,0.89789029535865,26.12,0,0,2,1,0,0,0,0,84,"keys m.","pera b.",1536.62695064479,1534.50364915814,429
"2018-usopen-2221",2018,1,4,16,"Madison Keys","Bernarda Pera",1,2,2,"C","NCTL",1,5.923,4.786,"0","15","15-0",0,1,0.908579465541491,18.7,0,0,2,1,0,0,0,0,85,"keys m.","pera b.",1536.62695064479,1534.50364915814,560
"2018-usopen-2221",2018,1,4,17,"Madison Keys","Bernarda Pera",1,2,2,"W","CTL",1,2.482,1.788,"0","30","30-0",0,1,0.962025316455696,10.63,0,0,2,1,0,0,0,0,90,"keys m.","pera b.",1536.62695064479,1534.50364915814,581
"2018-usopen-2221",2018,1,4,18,"Madison Keys","Bernarda Pera",2,2,2,"BC","NCTL",3,10.93,10.873,"0","40","40-0",0,1,0.812376933895921,3.28,0,0,2,1,0,0,0,0,76,"keys m.","pera b.",1536.62695064479,1534.50364915814,602
"2018-usopen-2221",2018,1,4,19,"Madison Keys","Bernarda Pera",2,2,1,"BW","NCTL",2,5.983,8.042,"15","40","40-15",0,0,0.855133614627286,9.87,0,0,2,1,0,0,0,0,80,"keys m.","pera b.",1536.62695064479,1534.50364915814,640
"2018-usopen-2221",2018,1,4,20,"Madison Keys","Bernarda Pera",2,1,2,"BW","NCTL",3,15.738,11.966,"0","0","0-0",2,0,0.788311247026843,26.12,0,0,2,2,0,0,0,0,80,"keys m.","pera b.",1536.62695064479,1534.50364915814,678
"2018-usopen-2221",2018,1,5,21,"Madison Keys","Bernarda Pera",1,1,2,"","",2,0,0,"0","15","0-15",0,0,1.12334352701325,36.5,0,0,2,2,0,0,0,0,114,"keys m.","pera b.",1536.62695064479,1534.50364915814,724
"2018-usopen-2221",2018,1,5,22,"Madison Keys","Bernarda Pera",1,1,1,"W","CTL",9,23.671,71.92,"15","15","15-15",0,1,0.81787291879035,32.48,0,0,2,2,0,0,0,0,83,"keys m.","pera b.",1536.62695064479,1534.50364915814,745
"2018-usopen-2221",2018,1,5,23,"Madison Keys","Bernarda Pera",1,1,1,"","",1,0,0,"30","15","30-15",0,1,0.975535168195719,23.07,0,0,2,2,0,0,0,0,99,"keys m.","pera b.",1536.62695064479,1534.50364915814,782
"2018-usopen-2221",2018,1,5,24,"Madison Keys","Bernarda Pera",2,1,2,"","",4,0,0,"30","30","30-30",0,0,0.709480122324159,45.31,0,0,2,2,0,0,0,0,72,"keys m.","pera b.",1536.62695064479,1534.50364915814,801
"2018-usopen-2221",2018,1,5,25,"Madison Keys","Bernarda Pera",2,1,1,"","",3,0,0,"40","30","40-30",0,1,0.788311247026843,27.19,0,0,2,2,0,0,0,0,80,"keys m.","pera b.",1536.62695064479,1534.50364915814,832
"2018-usopen-2221",2018,1,5,26,"Madison Keys","Bernarda Pera",1,2,1,"","",1,0,0,"0","0","0-0",1,0,1.13305203938115,26.12,0,0,3,2,1,0,0,0,106,"keys m.","pera b.",1536.62695064479,1534.50364915814,861
"2018-usopen-2221",2018,1,6,27,"Madison Keys","Bernarda Pera",1,2,2,"","",1,0,0,"0","15","15-0",0,1,0.823066104078762,18.7,0,0,3,2,0,0,0,0,77,"keys m.","pera b.",1536.62695064479,1534.50364915814,976
"2018-usopen-2221",2018,1,6,28,"Madison Keys","Bernarda Pera",1,2,2,"","",3,0,0,"0","30","30-0",0,1,0.972714486638537,10.63,0,0,3,2,0,0,0,0,91,"keys m.","pera b.",1536.62695064479,1534.50364915814,998
"2018-usopen-2221",2018,1,6,29,"Madison Keys","Bernarda Pera",1,2,2,"","",1,0,0,"0","40","40-0",0,1,0.951336146272855,3.28,0,0,3,2,0,0,0,0,89,"keys m.","pera b.",1536.62695064479,1534.50364915814,1024
"2018-usopen-2221",2018,1,6,30,"Madison Keys","Bernarda Pera",1,1,2,"","",5,0,0,"0","0","0-0",2,0,1.03465851172273,26.12,0,0,3,3,0,0,0,0,105,"keys m.","pera b.",1536.62695064479,1534.50364915814,1046
"2018-usopen-2221",2018,1,7,31,"Madison Keys","Bernarda Pera",1,1,1,"","",1,0,0,"15","0","15-0",0,1,0.99524294937139,18.7,0,0,3,3,0,0,0,0,101,"keys m.","pera b.",1536.62695064479,1534.50364915814,1082
"2018-usopen-2221",2018,1,7,32,"Madison Keys","Bernarda Pera",1,1,1,"","",5,0,0,"30","0","30-0",0,1,1.00509683995923,10.63,0,0,3,3,0,0,0,0,102,"keys m.","pera b.",1536.62695064479,1534.50364915814,1099
"2018-usopen-2221",2018,1,7,33,"Madison Keys","Bernarda Pera",1,1,1,"","",1,0,0,"40","0","40-0",0,1,1.13319741760109,3.28,0,0,3,3,1,0,0,0,115,"keys m.","pera b.",1536.62695064479,1534.50364915814,1120
"2018-usopen-2221",2018,1,7,34,"Madison Keys","Bernarda Pera",1,2,1,"","",1,0,0,"0","0","0-0",1,0,1.18649789029536,26.12,0,0,4,3,0,0,0,0,111,"keys m.","pera b.",1536.62695064479,1534.50364915814,1136
"2018-usopen-2221",2018,1,8,35,"Madison Keys","Bernarda Pera",2,2,1,"","",6,0,0,"15","0","0-15",0,0,0.876511954992968,36.5,0,0,4,3,0,0,0,0,82,"keys m.","pera b.",1536.62695064479,1534.50364915814,1246
"2018-usopen-2221",2018,1,8,36,"Madison Keys","Bernarda Pera",2,2,2,"BW","NCTL",7,28.393,21.653,"15","15","15-15",0,1,0.812376933895921,32.48,0,0,4,3,0,0,0,0,76,"keys m.","pera b.",1536.62695064479,1534.50364915814,1288
"2018-usopen-2221",2018,1,8,37,"Madison Keys","Bernarda Pera",1,2,1,"C","CTL",10,24.692,22.261,"30","15","15-30",0,0,1.00478199718706,46.26,0,0,4,3,0,0,0,0,94,"keys m.","pera b.",1536.62695064479,1534.50364915814,1336
"2018-usopen-2221",2018,1,8,38,"Madison Keys","Bernarda Pera",1,2,2,"BW","NCTL",5,19.234,12.193,"30","30","30-30",0,1,0.908579465541491,45.31,0,0,4,3,0,0,0,0,85,"keys m.","pera b.",1536.62695064479,1534.50364915814,1375
"2018-usopen-2221",2018,1,8,39,"Madison Keys","Bernarda Pera",1,2,2,"C","NCTL",3,9.934,8.574,"30","40","40-30",0,1,1.00478199718706,27.19,0,0,4,3,0,0,0,0,94,"keys m.","pera b.",1536.62695064479,1534.50364915814,1410
"2018-usopen-2221",2018,1,8,40,"Madison Keys","Bernarda Pera",2,2,1,"BW","NCTL",4,19.122,15.815,"40","40","40-40",0,0,0.865822784810127,45.83,0,0,4,3,0,0,0,0,81,"keys m.","pera b.",1536.62695064479,1534.50364915814,1439
"2018-usopen-2221",2018,1,8,41,"Madison Keys","Bernarda Pera",1,2,2,"BW","NCTL",1,3.128,1.801,"40","AD","AD-40",0,1,1.10098452883263,27.19,0,0,4,3,0,0,0,0,103,"keys m.","pera b.",1536.62695064479,1534.50364915814,1487
"2018-usopen-2221",2018,1,8,42,"Madison Keys","Bernarda Pera",1,2,1,"C","NCTL",2,5.819,4.982,"40","40","40-40",0,0,1.10098452883263,45.83,0,0,4,3,0,0,0,0,103,"keys m.","pera b.",1536.62695064479,1534.50364915814,1522
"2018-usopen-2221",2018,1,8,43,"Madison Keys","Bernarda Pera",2,2,1,"BC","NCTL",6,9.267,7.269,"AD","40","40-AD",0,0,0.844444444444444,72.81,0,0,4,3,0,0,0,0,79,"keys m.","pera b.",1536.62695064479,1534.50364915814,1552
"2018-usopen-2221",2018,1,8,44,"Madison Keys","Bernarda Pera",2,2,2,"B","NCTL",5,19.299,13.233,"40","40","40-40",0,1,0.748241912798875,45.83,1,0,4,3,0,0,0,0,70,"keys m.","pera b.",1536.62695064479,1534.50364915814,1599
"2018-usopen-2221",2018,1,8,45,"Madison Keys","Bernarda Pera",2,2,2,"BC","NCTL",3,10.645,7.955,"40","AD","AD-40",0,1,0.844444444444444,27.19,0,0,4,3,0,0,0,0,79,"keys m.","pera b.",1536.62695064479,1534.50364915814,1646
"2018-usopen-2221",2018,1,8,46,"Madison Keys","Bernarda Pera",1,2,1,"W","CTL",2,7.954,5.243,"40","40","40-40",0,0,0.89789029535865,45.83,0,0,4,3,0,0,0,0,84,"keys m.","pera b.",1536.62695064479,1534.50364915814,1686
"2018-usopen-2221",2018,1,8,47,"Madison Keys","Bernarda Pera",1,2,2,"C","NCTL",7,20.333,18.407,"40","AD","AD-40",0,1,1.05822784810127,27.19,0,0,4,3,0,0,0,0,99,"keys m.","pera b.",1536.62695064479,1534.50364915814,1711
"2018-usopen-2221",2018,1,8,48,"Madison Keys","Bernarda Pera",0,2,1,"BW","CTL",0,1.383,1.739,"40","40","40-40",0,0,0,45.83,0,0,4,3,0,0,0,1,0,"keys m.","pera b.",1536.62695064479,1534.50364915814,1744
"2018-usopen-2221",2018,1,8,49,"Madison Keys","Bernarda Pera",1,2,1,"C","CTL",4,18.217,11.477,"AD","40","40-AD",0,0,1.04753867791842,72.81,0,0,4,3,0,0,0,0,98,"keys m.","pera b.",1536.62695064479,1534.50364915814,1782
"2018-usopen-2221",2018,1,8,50,"Madison Keys","Bernarda Pera",2,2,2,"B","NCTL",9,30.264,31.083,"40","40","40-40",0,1,0.833755274261603,45.83,1,0,4,3,0,0,0,0,78,"keys m.","pera b.",1536.62695064479,1534.50364915814,1818
"2018-usopen-2221",2018,1,8,51,"Madison Keys","Bernarda Pera",1,2,2,"BW","NCTL",1,3.434,3.395,"40","AD","AD-40",0,1,1.12236286919831,27.19,0,0,4,3,0,0,0,0,105,"keys m.","pera b.",1536.62695064479,1534.50364915814,1872
"2018-usopen-2221",2018,1,8,52,"Madison Keys","Bernarda Pera",1,1,2,"BC","NCTL",1,2.333,1.869,"0","0","0-0",2,0,1.07407407407407,26.12,0,0,4,4,0,0,0,0,109,"keys m.","pera b.",1536.62695064479,1534.50364915814,1893
"2018-usopen-2221",2018,1,9,53,"Madison Keys","Bernarda Pera",1,1,1,"W","CTL",3,8.522,16.055,"15","0","15-0",0,1,0.916411824668705,18.7,0,0,4,4,0,0,0,0,93,"keys m.","pera b.",1536.62695064479,1534.50364915814,1954
"2018-usopen-2221",2018,1,9,54,"Madison Keys","Bernarda Pera",2,1,2,"BW","NCTL",2,4.185,4.911,"15","15","15-15",0,0,0.719334012911995,32.48,0,0,4,4,0,0,0,0,73,"keys m.","pera b.",1536.62695064479,1534.50364915814,1974
