"Estimate","Std. Error","z value","Pr(>|z|)","term","model","predictor","outcome","serve_type","n_servers","correlation"
0.00422595796104566,0.0251381664932474,0.168109235897568,0.866497343561962,"welo_z","eff_welo_first","welo","eff","first",92,-0.0701804871989188
-0.374491979325233,0.0252700288793927,-14.8196102629161,1.09417440621453e-49,"(Intercept)","eff_ace_rate_first","ace_rate","eff","first",92,NA
0.144746196438307,0.0301080590049442,4.80755655535741,1.52786203963896e-06,"ace_rate_z","eff_ace_rate_first","ace_rate","eff","first",92,0.236708078060777
-0.369215469891442,0.0253265478092887,-14.5781996295614,3.86577588785538e-48,"(Intercept)","eff_unreturned_rate_first","unreturned_rate","eff","first",92,NA
0.0740189126969138,0.0296718858581169,2.49458066301726,0.012610606059214,"unreturned_rate_z","eff_unreturned_rate_first","unreturned_rate","eff","first",92,0.109646275956948
-0.380875343808805,0.0253397232558697,-15.0307617791595,4.61665928148539e-51,"(Intercept)","eff_first_serve_points_won_first","first_serve_points_won","eff","first",92,NA
0.0837208216893088,0.0283725971734772,2.9507634136353,0.00316989620599595,"first_serve_points_won_z","eff_first_serve_points_won_first","first_serve_points_won","eff","first",92,0.116262243502031
-0.371703017296643,0.0252571653427866,-14.7167353205295,5.03381724195301e-49,"(Intercept)","eff_first_serve_in_pct_first","first_serve_in_pct","eff","first",92,NA
-0.0859752420116226,0.025709633331211,-3.34408666603776,0.00082553943790841,"first_serve_in_pct_z","eff_first_serve_in_pct_first","first_serve_in_pct","eff","first",92,-0.145050978025633
-0.377471587530713,0.0252660960553162,-14.9398461362728,1.81393574530461e-50,"(Intercept)","eff_random_effects_only_first","random_effects_only","eff","first",92,NA
0.0629738745438463,0.0261577302996143,2.40746707847106,0.0160636104421427,"random_effects_only_z","eff_random_effects_only_first","random_effects_only","eff","first",92,0.102344646242054
-0.377746746010103,0.0253011745793347,-14.9300082818541,2.10239990804508e-50,"(Intercept)","eff_fixed_effects_only_first","fixed_effects_only","eff","first",92,NA
0.142561526931896,0.0261717941712991,5.44714382204004,5.11850748693026e-08,"fixed_effects_only_z","eff_fixed_effects_only_first","fixed_effects_only","eff","first",92,0.291576631678378
-0.00801614495079354,0.0369368990201614,-0.217022683642665,0.828190667207393,"(Intercept)","win_sqs_second","sqs","win","second",63,NA
-0.00362011216067969,0.0365472727927042,-0.0990528672607921,0.921096294450934,"SQS_z","win_sqs_second","sqs","win","second",63,-0.096272731293958
-0.00534177168396697,0.036889656844214,-0.144804049181737,0.884865585139847,"(Intercept)","win_welo_second","welo","win","second",63,NA
-0.0216726322286035,0.0385175069659387,-0.562669651692898,0.573659853408953,"welo_z","win_welo_second","welo","win","second",63,-0.0674779440523114
-0.0101856257859651,0.0366346261789198,-0.278032747931411,0.78098722021879,"(Intercept)","win_ace_rate_second","ace_rate","win","second",63,NA
0.0136008514673566,0.0340698338289517,0.399205101370318,0.689742084665939,"ace_rate_z","win_ace_rate_second","ace_rate","win","second",63,0.0260258987171567
-0.00868434620321377,0.0364274300983003,-0.238401286606792,0.811569869623573,"(Intercept)","win_unreturned_rate_second","unreturned_rate","win","second",63,NA
-0.0292321837225117,0.0409067531528786,-0.714605327224672,0.474852952040664,"unreturned_rate_z","win_unreturned_rate_second","unreturned_rate","win","second",63,-0.114192337705066
-0.00369910209369045,0.0366099129129083,-0.101040996805709,0.919517915942552,"(Intercept)","win_first_serve_points_won_second","first_serve_points_won","win","second",63,NA
-0.0555378527761004,0.0401812183341177,-1.38218439058488,0.166915091681416,"first_serve_points_won_z","win_first_serve_points_won_second","first_serve_points_won","win","second",63,-0.182184908404653
-0.00881893262721999,0.0364366414867169,-0.242034728432228,0.808753253681568,"(Intercept)","win_first_serve_in_pct_second","first_serve_in_pct","win","second",63,NA
0.0548284215930742,0.038713949690555,1.41624458447986,0.156703906383179,"first_serve_in_pct_z","win_first_serve_in_pct_second","first_serve_in_pct","win","second",63,0.253508480258316
-0.00710161644384273,0.0366206284705998,-0.193923936874654,0.846235440557653,"(Intercept)","win_random_effects_only_second","random_effects_only","win","second",63,NA
-0.0151434343720544,0.0376072718014159,-0.402673037598124,0.687188771419613,"random_effects_only_z","win_random_effects_only_second","random_effects_only","win","second",63,-0.127222448407684
-0.0132127197547641,0.0374597760939096,-0.35271753151008,0.724300214816094,"(Intercept)","win_fixed_effects_only_second","fixed_effects_only","win","second",63,NA
0.0178653501875768,0.0340205296527012,0.525134392966698,0.599489768741349,"fixed_effects_only_z","win_fixed_effects_only_second","fixed_effects_only","win","second",63,0.0150010197821839
-0.887547808218054,0.0407916066388123,-21.7580988186323,5.7899519413724e-105,"(Intercept)","eff_sqs_second","sqs","eff","second",63,NA
0.0924736313497424,0.0399264398764441,2.31610009897978,0.0205528039092349,"SQS_z","eff_sqs_second","sqs","eff","second",63,0.180718967491609
-0.854729334431647,0.0402409548906829,-21.2402845994478,4.0542633639205e-100,"(Intercept)","eff_welo_second","welo","eff","second",63,NA
-0.120624722641014,0.0429636861775538,-2.80759714477279,0.00499126230242579,"welo_z","eff_welo_second","welo","eff","second",63,-0.278792966273931
-0.878556142185556,0.0402896631043605,-21.8059937584951,2.03538408262721e-105,"(Intercept)","eff_ace_rate_second","ace_rate","eff","second",63,NA
0.0637721561364437,0.0365237717628703,1.74604519353814,0.0808030990776355,"ace_rate_z","eff_ace_rate_second","ace_rate","eff","second",63,0.0647348026223326
-0.871832463229929,0.0399875799433032,-21.8025813131494,2.1929470647279e-105,"(Intercept)","eff_unreturned_rate_second","unreturned_rate","eff","second",63,NA
0.104500947089432,0.0441127720399925,2.36894990400266,0.0178386694948547,"unreturned_rate_z","eff_unreturned_rate_second","unreturned_rate","eff","second",63,0.251111155521037
-0.863201104147696,0.0400359368598631,-21.560657045922,4.20593721893692e-103,"(Intercept)","eff_first_serve_points_won_second","first_serve_points_won","eff","second",63,NA
-0.0983020907328856,0.0437247350737664,-2.24820323249629,0.0245632336612895,"first_serve_points_won_z","eff_first_serve_points_won_second","first_serve_points_won","eff","second",63,-0.149100540750432
-0.870813683461549,0.0399505255579838,-21.7973023207832,2.46100352809975e-105,"(Intercept)","eff_first_serve_in_pct_second","first_serve_in_pct","eff","second",63,NA
-0.0632572013653605,0.0423891824979827,-1.49229585563182,0.135621602732053,"first_serve_in_pct_z","eff_first_serve_in_pct_second","first_serve_in_pct","eff","second",63,-0.0944464916059908
-0.87940889544261,0.0403103354943796,-21.815965673747,1.63678181061494e-105,"(Intercept)","eff_random_effects_only_second","random_effects_only","eff","second",63,NA
0.0787625904674836,0.0411209868227762,1.9153866809407,0.0554432084552073,"random_effects_only_z","eff_random_effects_only_second","random_effects_only","eff","second",63,0.129701058389438
-0.889622661537491,0.0413847822360969,-21.4963716967813,1.68346375526409e-102,"(Intercept)","eff_fixed_effects_only_second","fixed_effects_only","eff","second",63,NA
0.0706637108165369,0.0372602312417763,1.896491472584,0.0578950865275137,"fixed_effects_only_z","eff_fixed_effects_only_second","fixed_effects_only","eff","second",63,0.177587264577591
