"ServerName","avg_speed","sd_speed","location_entropy","win_rate","n_serves","overperf_lm","overperf_glm","overperf_rf","pred_lm","pred_glm","pred_rf","rf_weighted_baseline"
"petra kvitova",91.3262411347518,5.46743143389068,2.83847252704956,0.524822695035461,141,0.0389924010347525,0.0517110552115755,0.0151735158393065,0.485830294000708,0.473111639823885,0.509649179196154,10.1467552124772
"petra martic",89.3260869565217,6.32474417786462,2.91114644749867,0.467391304347826,92,-0.0290887690487006,-0.0193370986251551,-0.00395662671964847,0.496480073396527,0.486728402972981,0.471347931067475,5.21436858042612
"qiang wang",78.8857142857143,4.77779543226231,2.48836099603859,0.385714285714286,70,-0.0581112976637363,0.197745366072615,-0.021696491777758,0.443825583378022,0.187968919641671,0.407410777492044,-2.72907509266207
"qinwen zheng",88.4666666666667,5.5371370766534,2.84952200761757,0.483333333333333,60,-0.000189684414097724,0.0680128685577091,0.00537280795684858,0.483523017747431,0.415320464775624,0.477960525376485,6.66090839551449
"sara sorribes tormo",76.8888888888889,5.37745831252771,2.41245880673832,0.472222222222222,72,0.0284404691751896,0.290576431079149,0.00609106085454325,0.443781753047033,0.181645791143073,0.466131161367679,-7.17349943443125
"shelby rogers",89.5121951219512,6.55409013982686,2.83869764476726,0.414634146341463,41,-0.0807374103028762,-0.0868888874396991,-0.0351813748355984,0.49537155664434,0.501523033781162,0.449815521177062,4.49989504675687
"simona halep",78.7397260273973,7.19766049425528,2.38541667125081,0.643835616438356,73,0.179280008219897,0.351823723638607,0.0995188334186846,0.464555608218459,0.292011892799749,0.544316783019672,-11.0835902771635
"sloane stephens",86.2823529411765,5.93338369034118,2.77063775663479,0.458823529411765,85,-0.0220400097814444,0.0701254507552043,-0.015992246149947,0.480863539193209,0.38869807865656,0.474815775561712,2.66109456296769
"sofia kenin",85.7678571428571,3.77065738868664,2.88339798787792,0.482142857142857,56,0.0195286624363378,0.217502867444272,0.0051725413053354,0.462614194706519,0.264639989698585,0.476970315837522,9.43754847813429
"sorana cirstea",86.152,6.56242480755694,2.78814865933168,0.392,125,-0.0964848477514888,-0.0332071022560968,-0.05163852380972,0.488484847751489,0.425207102256097,0.44363852380972,0.490768823343589
"tatjana maria",80.9852941176471,8.09212835367674,2.79929090208381,0.470588235294118,204,-0.0285638360458342,0.0623919801010295,-0.00181195287556624,0.499152071339952,0.408196255193088,0.472400188169684,-10.4330368133862
"varvara gracheva",86.25,4.17289389731645,2.79248125036058,0.583333333333333,24,0.120545029385709,0.293590755564856,0.0695985602067453,0.462788303947625,0.289742577768477,0.513734773126588,8.45113850812309
"venus williams",76.8,4.67261525629206,2.45209668899588,0.32,25,-0.118088259768669,0.163317188231713,-0.0628994203353732,0.438088259768669,0.156682811768287,0.382899420335373,-4.86751933453935
"veronika kudermetova",84.3181818181818,5.24981962172093,2.65899341525381,0.363636363636364,22,-0.101336939259807,0.0587793098699931,-0.0724233141368845,0.464973302896171,0.304857053766371,0.436059677773248,2.37613800212199
"victoria azarenka",84.4891304347826,6.86205454963311,2.64191916772034,0.565217391304348,92,0.0833548737197518,0.165012608653559,0.0355932420202084,0.481862517584596,0.400204782650789,0.529624149284139,-2.75689786791096
"viktorija golubic",76.0375,5.65113128586893,2.57519325933867,0.525,80,0.0706818302368333,0.33912928782495,0.0347918107618181,0.454318169763167,0.18587071217505,0.490208189238182,-8.65357271843565
"viktoriya tomova",80.3913043478261,4.9820935397328,2.56847713754263,0.456521739130435,46,0.00429110621040102,0.235648620959302,-0.00122447990616587,0.452230632920034,0.220873118171133,0.457746219036601,-1.47544080440669
"yafan wang",85.4230769230769,3.5908002107951,2.5122146031572,0.423076923076923,26,-0.0174273644760871,0.187513646981315,-0.00213799278366078,0.44050428755301,0.235563276095608,0.425214915860584,8.72983317942295
"yulia putintseva",81.35,5.54129336918646,2.47838739426113,0.383333333333333,60,-0.0714355414875528,0.124671554132684,-0.0398304225965749,0.454768874820886,0.258661779200649,0.423163755929908,-2.42736305350862
