"ServerName","avg_speed","sd_speed","location_entropy","win_rate","serve_efficiency","n_serves","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"caroline dolehide",81.1525423728814,6.95506156377729,2.62798191013786,0.457627118644068,0.254237288135593,59,-0.0459580312615956,-0.0494029812844393,-0.0452405870971033,0.300195319397189,0.303640269420032,0.299477875232697,-0.021795188010706
"caroline garcia",84.2349397590361,6.66234891210691,2.74334003926265,0.469879518072289,0.325301204819277,166,0.0171910243620271,0.0154810732274419,0.0456036673970969,0.30811018045725,0.309820131591835,0.27969753742218,0.684387283579011
"caroline wozniacki",73.4666666666667,4.12090016644643,2.77363587511186,0.555555555555556,0.288888888888889,45,0.0137931488132083,-0.0171459198191597,0.00913055472903779,0.275095740075681,0.306034808708049,0.279758334159851,-1.50008678623617
"christina mchale",75.1851851851852,7.00020349724556,2.3649125016827,0.37037037037037,0.333333333333333,27,0.0528714367836551,0.0771794393111506,0.0653873880704244,0.280461896549678,0.256153894022183,0.267945945262909,-1.4148430179255
"claire liu",81.6875,6.42293019252619,2.49877812445913,0.4375,0.3125,32,0.0163309665502366,-0.005895069373137,-0.00303733348846436,0.296169033449763,0.318395069373137,0.315537333488464,0.0034542022783426
"clara burel",74.0960451977401,10.0711579724993,2.59922069687645,0.451977401129944,0.310734463276836,177,0.0425097224557363,0.0161195494634529,-0.00609226768973181,0.2682247408211,0.294614913813383,0.316826730966568,-1.484992408165
"clara tauson",83.7751937984496,7.08898828077471,2.5877477376778,0.534883720930233,0.356589147286822,129,0.0545120933390192,0.0556707019730329,0.0234497873358024,0.302077053947802,0.300918445313789,0.333139359951019,0.488815977344695
"coco gauff",83.3235294117647,5.90195501950241,2.56374329951743,0.535294117647059,0.261764705882353,340,-0.0491179661043373,-0.0514204656420099,-0.0337010018965777,0.31088267198669,0.313185171524363,0.295465707778931,0.380708298274913
"cristina bucsa",78.0684931506849,7.35286937022866,2.84334669318911,0.493150684931507,0.315068493150685,73,0.037699616833081,0.0743440751462204,0.0651532956590391,0.277368876317604,0.240724418004464,0.249915197491646,-0.512649087504357
"dalma galfi",81.6857142857143,6.98221028788175,2.91471801682134,0.457142857142857,0.4,35,0.103515902993206,0.10050099944388,0.105710232257843,0.296484097006794,0.29949900055612,0.294289767742157,0.274325951872749
"danielle collins",87.7125984251968,8.20729928788674,2.80232692326651,0.515748031496063,0.354330708661417,254,0.0321357414896384,0.00589548103625576,0.0121205052522224,0.322194967171779,0.348435227625162,0.342210203409195,1.43471836448849
"danka kovinic",82.1923076923077,5.83108381534158,2.68481002750391,0.384615384615385,0.230769230769231,26,-0.0676833142056509,-0.10557460502663,-0.124208674981044,0.298452544974882,0.336343835795861,0.354977905750275,0.228099371802084
"daria kasatkina",71.8205128205128,8.62395959203734,2.87156289498709,0.435897435897436,0.316239316239316,117,0.0550777094995258,0.00712590441171596,-0.0054711212969234,0.26116160673979,0.3091134118276,0.32171043753624,-1.77319019426666
"dayana yastremska",85.8202247191011,6.01619367312621,2.96487394829388,0.561797752808989,0.314606741573034,89,-0.00357582139476864,0.0181036876635032,-0.00252862224418127,0.318182562967802,0.29650305390953,0.317135363817215,1.15335371057718
"diana shnaider",81.1864406779661,5.34168569632441,2.50736407209532,0.542372881355932,0.338983050847458,59,0.0429444251103935,0.0421614185116039,0.0247858383898008,0.296038625737064,0.296821632335854,0.314197212457657,-0.0935120422009187
"diane parry",80.5416666666667,4.74435087743592,2.78732654648744,0.416666666666667,0.333333333333333,48,0.0380125537020468,0.043337570015349,0.0439853568871816,0.295320779631287,0.289995763317984,0.289347976446152,-0.0429297030578741
"donna vekic",88.875,6.39926794657802,2.92299762371619,0.5,0.333333333333333,120,0.00873544246554048,-0.0214616711315126,-0.012612114350001,0.324597890867793,0.354795004464846,0.345945447683334,1.75134835347508
"ekaterina alexandrova",84.7368421052632,7.06666817128569,2.67841661665952,0.488721804511278,0.323308270676692,133,0.0106835317303385,0.0216885470977428,0.0252785200911357,0.312624738946353,0.301619723578949,0.298029750585556,0.744788035425421
"elena rybakina",86.2205882352941,6.48381595058387,2.62114908863718,0.441176470588235,0.272058823529412,136,-0.0506057148845733,-0.035637848521004,-0.0342468233669506,0.322664538413985,0.307696672050416,0.306305646896362,1.01116145222653
"elina avanesyan",72.8101265822785,5.47740334644701,2.75463568443641,0.493670886075949,0.278481012658228,79,0.0242070509901753,0.00442237113922472,0.0386158884326114,0.254273961668052,0.274058641519003,0.239865124225616,-1.64686854447484
"elina svitolina",79.4965986394558,6.438725039348,2.44019113671983,0.489795918367347,0.197278911564626,147,-0.0977849195355146,-0.11386647629606,-0.136035060193263,0.29506383110014,0.311145387860686,0.333313971757889,-0.483221102212059
"elisabetta cocciaretto",81.695652173913,5.4891196728263,2.79423858602148,0.347826086956522,0.347826086956522,23,0.0491331702686354,0.0342220685226331,0.0291196341099946,0.298692916687886,0.313604018433889,0.318706452846527,0.197794735229828
"elise mertens",85.1167315175097,7.28453468145302,2.63718318448672,0.443579766536965,0.272373540856031,257,-0.0378332372398018,-0.0198235828268557,0.0165192620531594,0.310206778095833,0.292197123682887,0.255854278802872,0.795661546298125
"emma navarro",78.6141732283465,5.55212992748355,2.37774422082818,0.488188976377953,0.244094488188976,127,-0.0416273914061085,-0.0663523823954529,-0.0408411650207099,0.285721879595085,0.310446870584429,0.284935653209686,-0.704572756060214
"emma raducanu",86.3790322580645,5.72342603341098,2.79534638879918,0.435483870967742,0.274193548387097,124,-0.0513653606881442,-0.0458981829325451,-0.106970793777897,0.325558909075241,0.320091731319642,0.381164342164993,1.15718968793114
"erika andreeva",76.3783783783784,5.17661059934947,2.32128084908344,0.405405405405405,0.351351351351351,37,0.0708309301635114,0.142346902992935,0.116494775623889,0.28052042118784,0.209004448358416,0.234856575727463,-1.19905278596215
