"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","modal_locationWW_DCTL","cluster","avg_welo","avg_welo_scaled","avg_welo_rescaled","performance_lm","performance_rf","performance_xgb","pred_lm","pred_rf","pred_xgb","weighted_avg"
"carlos alcaraz",0.579346557759627,0.302498804950114,-0.444288906614553,0.699594310389002,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1574.85787659827,2.73793393691131,0.701645322293629,0.278195494918542,0.233718162610859,0.319777843351073,0.553895446274723,0.544872489620419,0.556398630142212,0.153624674458714
"carlos taberner",0.584,0.543399853055693,-0.153445071289045,-0.00480331549678943,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1500,-0.855637019926784,-1,0.330794807943102,0.433668531507184,0.408449166132182,0.558314159316481,0.562385247834416,0.567179799079895,0.173478797955359
"casper ruud",0.586505190311419,0.21130161236473,-0.30982380807645,0.170320505280736,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1566.42679180189,2.3331976174255,0.509992597723149,0.293821109874433,0.26125639775735,0.2858170960257,0.547047832304538,0.54317439470779,0.539649844169617,0.0895819073328549
"christopher eubanks",0.568093385214008,0.526581977305611,-1.02648075218509,-1.99449310646619,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1500,-0.855637019926784,-1,0.0954759454719525,0.245266886251402,0.474209196988678,0.531606435940027,0.553149661931221,0.602497756481171,-0.0873671481417075
"constant lestienne",0.462365591397849,-1.40671955677915,-0.844158299674601,0.612608736512319,-0.109766251701977,-0.251620477537952,-0.46654780684179,-1.5698157080643,5.16455755032498,"2",1500,-0.855637019926784,-1,-0.79639226350017,-0.694510950680312,-0.593185619510693,0.494579083678274,0.523718051301641,0.542882919311523,-0.389967468543779
"corentin moutet",0.519134775374376,-1.47229024756612,-0.0932861011818246,0.262523293578485,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1511.87379514802,-0.285632535023196,-0.730088684188383,-0.209972609477232,-0.193501217819218,-0.26764229526041,0.536935837693161,0.539153661565301,0.526451110839844,-0.332954282163071
"cristian garin",0.550649350649351,-0.445175272162529,0.866849973595206,1.4042413626078,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,"2",1516.89363335131,-0.0446539554120704,-0.615979326757178,-0.109404072650745,-0.247958185917171,-0.0437417556400665,0.513432114864943,0.513711913529413,0.525777757167816,-0.102074342215377
"daniel altmaier",0.532051282051282,-0.161724508777513,-0.333070122575067,-0.555528309862709,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1510.74525925592,-0.339808180791967,-0.755742201347755,-0.122267154294773,-0.0264807090056408,0.0111067064512275,0.537017923804391,0.548088328513831,0.562759637832642,-0.0803334695866937
"daniel evans",0.57035175879397,-0.0171876012520246,-0.764686822051297,0.964288100976972,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"3",1541.15169675969,1.11986040292746,-0.0645527835184764,0.227391146373452,0.205885892834994,0.135347002838127,0.55598503548486,0.547698391900662,0.533008933067322,0.0688116747620135
"daniil medvedev",0.612742036227358,0.552564191287644,0.790901794667572,-0.94477408010644,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,"4",1587.42307623326,3.34112946592013,0.987273423893555,0.504548791057863,0.608230563333166,0.560484646429457,0.554022380840351,0.562111635132532,0.556358754634857,0.159974397246525
