"ServerName","avg_speed","sd_speed","location_entropy","win_rate","n_serves","overperf_lm","overperf_glm","overperf_rf","pred_lm","pred_glm","pred_rf","rf_weighted_baseline"
"fabio fognini",93.7264957264957,4.88245262636397,2.53761584206674,0.47008547008547,117,0.00181652049157277,0.180256871617156,0.0213945862096758,0.468268949593897,0.289828598468314,0.448690883875794,-0.384086578884662
"facundo diaz acosta",95.4333333333333,4.65116472868177,2.30379566819792,0.466666666666667,30,0.0110097571007594,0.190425638081535,0.0105162097406218,0.455656909565907,0.276241028585132,0.456150456926045,-1.28624577896938
"federico delbonis",96.1212121212121,4.32115129159446,2.31430782171245,0.424242424242424,33,-0.0312582769139341,0.15200751039588,-0.0260996365058849,0.455500701156358,0.272234913846544,0.450342060748309,-1.23780476439844
"feliciano lopez",103,6.45497224367903,2.3468117483446,0.451612903225806,31,0.000515442737086924,0.154728990333026,0.0196263135531179,0.45109746048872,0.296883912892781,0.431986589672689,-0.825461022279129
"frances tiafoe",95.4084880636605,10.0248484943977,2.8321270642987,0.49867374005305,377,0.0174288884604257,0.125993838187539,0.00588790397062838,0.481244851592625,0.372679901865512,0.492785836082422,1.05749114810792
"francisco cerundolo",93.8536585365854,6.32677238254134,2.45283447167595,0.414634146341463,41,-0.0496695816123179,0.10978949523044,-0.0238794409138323,0.464303727953781,0.304844651111023,0.438513587255296,-0.663207254516359
"gael monfils",97.2924528301887,7.5617672173993,2.61241382759412,0.471698113207547,106,0.00280050806294585,0.145146895078129,-0.00888827624688315,0.468897605144601,0.326551218129418,0.48058638945443,0.126683927347186
"gijs brouwer",94.7666666666667,8.41051613215238,2.30558726169826,0.466666666666667,30,0.0099170767788555,0.140960560558772,0.0174390327605816,0.456749589887811,0.325706106107895,0.449227633906085,-1.14557091909854
"grigor dimitrov",98.531746031746,7.27127898890191,2.69167670806026,0.523809523809524,252,0.0523080344012421,0.198349783553462,0.0114982311520602,0.471501489408282,0.325459740256062,0.512311292657464,0.469097083598836
"guido pella",98.0294117647059,6.48300946819499,2.66339590649709,0.441176470588235,34,-0.029352728354532,0.127338408718168,-0.0103155203195423,0.470529198942767,0.313838061870068,0.451491990907778,0.309070504268724
"holger rune",101.75572519084,9.08629687229036,2.73862145252245,0.477099236641221,262,0.00607334766111728,0.126156429997378,-0.0140239860068466,0.471025888980104,0.350942806643843,0.491123222648068,0.823027077982261
"hubert hurkacz",96.1060606060606,6.75678234192021,2.55709140573106,0.454545454545455,264,-0.01271332176908,0.14067366955949,-0.0016877012251611,0.467258776314534,0.313871784985964,0.456233155770616,-0.162262770474408
"hugo dellien",95.1851851851852,5.02330749940895,2.36431944868257,0.481481481481481,27,0.0226997219439816,0.197941750600553,0.019778789140257,0.4587817595375,0.283539730880929,0.461702692341224,-1.03457708418764
"ilya ivashka",95.6666666666667,6.56173835629022,2.66255958087631,0.393939393939394,66,-0.0786790343551886,0.0777470103758752,-0.0329694388217083,0.472618428294583,0.316192383563519,0.426908832761102,0.241906965029977
"jack draper",91.7746478873239,5.14142054605421,2.56558552884262,0.366197183098592,71,-0.105173897729706,0.0707895696026842,-0.0417486340248163,0.471371080828298,0.295407613495907,0.407945817123408,-0.316344998276377
"jack sock",100.617283950617,8.75295364610508,2.48484126552667,0.530864197530864,81,0.0708520096502504,0.195684557420616,0.03030902884558,0.460012187880614,0.335179640110249,0.500555168685284,-0.244280433357099
"james duckworth",96.6041666666667,6.46693445604185,2.74817361401818,0.472222222222222,144,-0.00359251818881223,0.154019904372534,-0.00451184913000729,0.475814740411034,0.318202317849689,0.47673407135223,0.609259503967436
"jannik sinner",99.144804088586,7.43259719838431,2.67298952813173,0.526405451448041,587,0.0563200477683423,0.199943601414435,0.0148256695580382,0.470085403679699,0.326461850033606,0.511579781890003,0.417796533777164
"jason kubler",97.0471698113208,5.11651308993351,2.64919166675992,0.471698113207547,106,0.00110803458559355,0.175907373422701,-0.00532795473694819,0.470590078621954,0.295790739784846,0.477026067944495,0.168663699000952
