"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","cluster","performance_lm","performance_rf","performance_xgb","pred_lm","pred_rf","pred_xgb","weighted_avg"
"luca van assche",0.392156862745098,-1.18812535119441,-1.11853007227766,0.100830805458952,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,"2",-0.321372861690765,-0.212652038045431,-0.281319036830291,0.471697927107391,0.478535718537434,0.484563231468201,-0.534212867685167
"luciano darderi",0.591836734693878,-0.966275231924492,-0.163587483122916,-2.70715747717564,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"4",0.797354086933249,0.453459946642302,-0.0912220543846927,0.559747345875134,0.47601897023149,0.353977411985397,-0.379441388943673
"mackenzie mcdonald",0.467741935483871,-0.129170246032409,0.138718207204335,0.0644497275951108,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"3",-0.0274065731919154,0.0389793665363143,-0.0670258192483776,0.47479107996663,0.477553237471568,0.465190082788467,0.0482079121589429
"marco cecchinato",0.521739130434783,1.05330524655403,-1.84137003420525,-3.4713497581187,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,"3",0.0212046175782616,-0.00403611798420091,0.248511900018322,0.439319408570753,0.463899515885393,0.485655188560486,-0.520048472643639
"marcos giron",0.452054794520548,-1.4888650557592,0.308779047195045,0.292919299662252,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"4",-0.0829911062796599,-0.104315973610984,-0.163979583179244,0.47541595641931,0.472462472869904,0.458128660917282,-0.196506286416077
"mariano navone",0.45,-0.84088470051812,-1.03684097254027,-0.348500852469249,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"3",-0.111698920096309,-0.354133969037777,-0.196345963779211,0.470495182331761,0.458363009485062,0.453050583600998,-0.317917341991556
"marin cilic",0.604166666666667,0.511645450535184,1.02931470636198,0.675612673785715,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"1",0.515959231802623,0.361780917504414,0.607056403589732,0.483358035439226,0.468142255725031,0.490893840789795,0.304258656121294
"marton fucsovics",0.480392156862745,0.23274026322749,-0.376952056128749,0.653007159161752,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"3",0.0276610165748112,0.294763110699636,0.176678393930748,0.476678829292164,0.489811095258804,0.505838096141815,0.0922567340240768
"matteo arnaldi",0.481481481481481,-0.63948691010298,-0.820728149804442,0.548715433375678,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"3",0.0208690726762391,0.175658788146096,0.010725484323948,0.474148540909753,0.482661634631694,0.469861656427383,-0.138892394465077
"matteo berrettini",0.448369565217391,1.42775464534704,0.0588671402823955,-0.210880312143188,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,"1",-0.0772266895607574,-0.308993507016182,-0.150667081804441,0.479957258469156,0.461324136854067,0.46409085392952,0.0855291123639548
"mattia bellucci",0.5,0.273111358301154,-0.768323054254696,-1.67165074581735,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"1",-0.278083861276108,-0.28478050127828,-0.0610197328549977,0.388293765581079,0.452067777290802,0.438877254724503,-0.14881871962628
"max purcell",0.52112676056338,0.0279169368300509,-0.582036868546635,0.776877003180932,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"3",0.182699592319682,0.481780230241127,0.385339794159242,0.477555057400567,0.492270299723627,0.515073359012604,-0.00062861605447733
"maximilian marterer",0.409090909090909,1.6579025795641,-1.3555920496688,-1.94245796066873,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"3",-0.144475165890712,-0.206890664101414,-0.0651714316540185,0.498315164202594,0.475373015633924,0.515729248523712,-0.034976142021053
"michael mmoh",0.473118279569892,0.54525891344762,-0.0463624529856787,0.282444061664434,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"2",0.157567887229609,0.0652564890358627,-0.292172964238179,0.513315723243888,0.477970470547295,0.413047850131989,0.164901343016077
"mikael ymer",0.489583333333333,-1.37570324415863,-0.800226957133035,-0.415283094070901,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,"2",-0.184529671875783,-0.386585873319997,-0.0934632487401379,0.419168419988621,0.448300554344641,0.440932422876358,-0.56756102871541
"mikhail kukushkin",0.41025641025641,-1.11753274217254,-0.497968757410006,-0.685437069989171,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"3",-0.222897723783993,-0.163591664667683,-0.296522394789441,0.478995032764719,0.477649595488418,0.465877264738083,-0.322025293846169
"miomir kecmanovic",0.482142857142857,-0.316348829525295,-0.0506436080937664,0.746082261180534,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"3",0.0171367211324979,0.329217754960722,0.194445482239846,0.472703658941232,0.491452613185952,0.508093178272247,0.00732091076339391
"nick kyrgios",0.503759398496241,2.22694502026716,2.14596958762731,0.771842319393197,-0.471715455993728,-0.871083080434134,-0.717883570110689,4.7214205327094,"1",0.259849333035351,0.274149985406836,0.200891065849953,0.510626680767656,0.483786286936471,0.490971833467484,0.987165947576853
"nicolas jarry",0.433734939759036,0.266657677513592,-0.592064339551967,-1.47189527600146,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"1",-0.203943521551728,-0.214047399590185,-0.225582090328536,0.463062049719088,0.469866816977601,0.460783541202545,-0.145758967925176
"nikoloz basilashvili",0.55,0.186067338678914,-0.961190314429763,-2.35815569582651,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,"2",0.0286425525685349,-0.175509268444589,-0.0617670234861667,0.416550917088411,0.448093276772136,0.395968645811081,-0.464416555368129
"norbert gombos",0.5,-0.177863313497339,1.02233347523996,-2.33109363231379,-0.471715455993728,-0.871083080434134,-0.717883570110689,4.7214205327094,"4",0.601985388675081,0.36141706636366,0.446761704779138,0.593765877558799,0.489636292490248,0.546107828617096,0.128749947673763
"novak djokovic",0.532388663967611,-0.0544896934381163,1.42237609165291,0.120995326321054,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"4",0.113907983957893,0.126292296160062,0.205840862405002,0.45172888259658,0.469276908521828,0.467538625001907,0.208357313627073
"nuno borges",0.572254335260116,-0.435935524526537,0.262849581336505,-0.134644594686151,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,"4",0.428922214909608,0.484372878730614,0.579566493459581,0.490708505749123,0.481860843463861,0.512374222278595,-0.223071252566969
"oscar otte",0.428571428571429,-1.87716288467468,1.65746529334299,-0.335427580619125,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"4",-0.0579783853897765,0.0217346911857859,0.0266767205573125,0.501618207809145,0.484641174441856,0.518469095230103,-0.095869264363864
"pablo andujar",0.408602150537634,-0.364059504938585,-1.42725926313572,0.0250273771212023,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"2",-0.503223139182958,-0.493769514987432,-0.500108535094907,0.414981122637675,0.458795456865204,0.424299448728561,-0.253218416799125
"pablo carreno busta",0.468085106382979,-0.630094999153863,0.316261359113555,0.26987711558345,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"3",-0.0233848001106358,0.0123196353851689,-0.0775583052409088,0.475432489995582,0.475932418413876,0.462672472000122,-0.0391768432451303
"pavel kotov",0.475728155339806,-1.58023068757646,0.259821793170402,-0.21062124263085,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"4",-0.0720917055767629,-0.073740045880363,-0.0313642668329861,0.457433458853874,0.469350456646232,0.465892553329468,-0.262184648806236
"pedro cachin",0.518518518518518,0.384706255252747,2.19025366794797,-1.45233901671098,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"3",0.0533809766114309,0.196408891925363,0.334505022140218,0.449624306652692,0.476218154912966,0.506568431854248,0.264786807531524
"pedro martinez",0.473214285714286,-0.26553329609198,0.313943373256706,-0.153464669385297,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"2",0.0256632452194776,0.285461374614507,0.0509845672764517,0.482436348042717,0.490752871969002,0.48543193936348,0.0292779904237529
"peter gojowczyk",0.516666666666667,-0.277609458154954,-1.02568053417426,-0.512870361773073,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"4",0.11432056218396,0.0904720748465023,0.503430112794385,0.465457777771151,0.470441712019968,0.54382449388504,-0.226312700493567
"philipp kohlschreiber",0.407407407407407,-1.1925016216631,-0.670478380732818,0.0699559403060884,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"4",-0.281816510814214,-0.31003062544532,-0.39406920821856,0.467709481623376,0.469724403799956,0.447713792324066,-0.296784781260383
"quentin halys",0.418604651162791,1.2618940498955,-0.321724247926742,0.708415304480346,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"1",-0.35921133976444,-0.349208936421956,-0.257222147568573,0.439930756479393,0.465133918402892,0.467038601636887,0.294168671911932
"radu albot",0.457142857142857,-0.571502590341041,0.678816352982084,-0.326981310962833,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"2",-0.0291629200216584,0.19255968082754,0.0829269109949939,0.483571499066738,0.488671256901846,0.505918681621552,0.0091974247338498
"rafael nadal",0.533333333333333,1.09189905936313,-0.41993029336359,-1.24534375452307,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"3",0.235013144932518,0.289211627253918,0.252838944240915,0.479184502766557,0.478553565078625,0.476655721664429,0.0491401535812614
"reilly opelka",0.470588235294118,1.62209673027482,-0.364880556331347,0.100132287917584,-0.471715455993728,-0.871083080434134,-0.717883570110689,4.7214205327094,"1",0.0278464924004426,-0.119665916317185,-0.125827248527343,0.485223129169,0.467742055882115,0.450339078903198,0.470272918057782
"richard gasquet",0.45360824742268,-0.130355965007336,-0.846513390008514,0.596897101554453,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"3",-0.0454259820252795,0.111905643249433,-0.0135193663056983,0.482839384500424,0.48471226620296,0.48857381939888,-0.0446609476642002
"rinky hijikata",0.470873786407767,-1.14046011793907,-0.613270980700066,0.710115630379262,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"3",0.005043336536119,0.0936258625413477,-0.0902877596270401,0.479651613794658,0.480083394655916,0.457599967718124,-0.188845881182842
"roberto bautista agut",0.569767441860465,-0.0134020515466534,-1.01715753983627,-0.696189762505679,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"2",0.405294696512661,0.532148474779349,0.544739611448265,0.487348515406347,0.48515206972276,0.507146000862122,-0.154801563811596
"roberto carballes baena",0.514492753623188,-0.386996716927723,-0.536494864676264,0.758346096296299,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"2",0.244994510817175,0.232707046982201,0.204526257907175,0.497851576164149,0.479159955306066,0.482562303543091,-0.0353252246710275
"roman safiullin",0.525,0.595341623248879,0.610003902366232,1.69488490759391,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"2",0.273431877387343,0.157447324281441,0.214929030953668,0.495380073457147,0.472614291517007,0.475775241851807,0.346414812514378
"sam querrey",0.406779661016949,1.4420206178958,1.60617049482511,0.646238658620905,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"1",-0.324117533733744,-0.340646274709589,-0.225571015503463,0.458377669043889,0.46807413521761,0.483833074569702,0.590433670278416
"sebastian baez",0.472222222222222,-1.25759864488486,-0.218264726448957,0.177708186215277,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"3",-0.101652503333753,0.107296479771569,-0.0662200540334984,0.453571820972019,0.480599660693218,0.461529523134232,-0.236856488563259
"sebastian korda",0.510204081632653,0.05242675596219,-0.386647333057338,-0.703569962106307,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"3",0.131990385418553,0.0461400501828294,0.102467421741727,0.475186916464586,0.469199164901319,0.464676946401596,-0.0925060010288822
"sebastian ofner",0.461538461538462,0.395436533805786,0.414978043271909,0.54533860666324,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,"1",0.153530415020689,0.0342518275597335,-0.119955285411497,0.522413962906701,0.478559690335201,0.459316790103912,0.00802414203705917
"stan wawrinka",0.491666666666667,0.000261835254509969,-0.482257299273547,0.797009463695554,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"2",0.202099024205908,0.167703168644949,0.28124867716051,0.507629189781583,0.480095404796413,0.518280804157257,0.046794381756166
"stefano travaglia",0.487179487179487,0.515186442457686,1.40358674571907,-0.547008265712919,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,"2",0.162675833890882,0.0486850956732507,0.132337693445115,0.502315793162725,0.474102762181973,0.490671187639236,0.0764679535302208
"stefanos tsitsipas",0.465909090909091,1.08496423362399,-0.403669199049484,1.14426408630776,2.10699570343865,-0.871083080434134,-0.717883570110689,-0.210509195725897,"1",-0.114761594617246,-0.0132597187553025,0.0744697036466862,0.455985332944313,0.474894737547786,0.496637463569641,0.0711357066455587
"steve johnson",0.445652173913043,0.813133620506037,-0.336116433274971,0.350024358646747,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"3",-0.0828374103461616,0.0821830088969075,0.0326815571191376,0.481003562963243,0.484627550939895,0.505132853984833,0.142620733360107
"sumit nagal",0.523809523809524,-2.46255782982646,2.72231340861403,-2.18318664724512,-0.471715455993728,-0.871083080434134,-0.717883570110689,4.7214205327094,"3",0.479346338197173,0.417716939899872,0.461444941107238,0.544487734946841,0.487991686393738,0.52885103225708,-0.0432584247680897
"tallon griekspoor",0.510204081632653,0.853860311824751,0.587178620626549,0.892138266197436,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"3",0.16285897977141,0.0218875662661373,0.0817918379372409,0.482393889411109,0.467789178457122,0.460310786962509,0.3608084714732
"taro daniel",0.529411764705882,-0.104435746847677,0.0515898451979538,1.16821540697014,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"3",0.204135242878154,0.341329898168006,0.299090424163579,0.475375755262885,0.482393591150102,0.489775866270065,0.0958257354838013
"taylor fritz",0.525,0.514714310201354,1.37206051487523,0.859237605494269,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"1",0.241109574698566,0.366482481378256,0.369114151667657,0.487833699353275,0.484767138989441,0.50833523273468,0.367846063705448
"tennys sandgren",0.212121212121212,0.577461077260044,-0.523307167032075,0.406922847004134,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"1",-1,-1,-1,0.469366247054025,0.469946639988518,0.486729383468628,0.11485713540564
"thanasi kokkinakis",0.464566929133858,0.323197256932972,0.311573973757309,1.82826697757553,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"4",-0.0089735452774235,-0.114530751417336,-0.0745918301210111,0.481847741264253,0.469284278811867,0.466307014226913,0.302837369262239
"thiago monteiro",0.401785714285714,0.0788166716443648,-1.0472769096157,0.19422940611544,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"3",-0.296995982294714,-0.230688911274631,-0.0255012127698769,0.469040069235647,0.475498295021742,0.530352652072906,-0.10462746374485
"thiago seyboth wild",0.555555555555556,-0.184427719200375,1.1492770844379,-1.80700721998428,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"3",0.182833910297493,0.257886972654301,0.479883134897477,0.447733152828008,0.472142510818658,0.505601346492767,0.0224274780684288
"tim van rijthoven",0.46875,1.6436361864879,-0.129331256885314,-1.0350944196928,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"1",-0.0851011683423173,-0.177427768492456,-0.164364241414177,0.460446874777058,0.464763587784773,0.44377276301384,0.208775220151116
"tomas machac",0.616822429906542,0.0841300935569629,-0.790565284793806,0.356750553378038,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"3",0.516587847973135,0.568289945859154,0.574426493255432,0.472530967236488,0.477534244509567,0.47318235039711,-0.0543600265541698
"tommy paul",0.498896247240618,-0.654973884028713,-0.049114406027186,0.192608179814476,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"4",0.0636970159664302,0.111340736520317,0.044779746182746,0.469047323186961,0.475325376399929,0.462163150310516,-0.101053163122853
"ugo humbert",0.40650406504065,-0.314803220760894,0.0499286101936059,-0.948840012816781,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"4",-0.0455300028595066,-0.0536009861877267,-0.280704550616445,0.523659211654646,0.484819244545119,0.472425907850266,-0.119884731041987
"vasek pospisil",0.457446808510638,1.99048559160088,0.0204138414151115,1.68910639538813,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"1",-0.0119335666742211,-0.04476922798496,-0.0297425965417408,0.487330525360146,0.47481069261554,0.481865853071213,0.520918030823065
"yannick hanfmann",0.412698412698413,1.00644925255448,1.25498474872247,0.7751606712374,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"1",-0.122370452147779,0.0465231469613177,-0.0809132714032145,0.500347938352279,0.489360826304181,0.509320497512817,0.435128964227436
"yibing wu",0.546666666666667,0.00260532809049414,-1.63622150870757,0.759677064005647,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"2",0.196034377725306,-0.0928525574740048,-0.0131383790498707,0.458522671136283,0.453587243503309,0.409087836742401,-0.116466668571438
"yoshihito nishioka",0.443181818181818,-1.44874717670876,-0.375798452064679,-0.763572746773416,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"2",-0.14766555724891,-0.314335912309217,-0.19511347116868,0.468010012300194,0.462085048578772,0.459140509366989,-0.372567336653734
"yosuke watanuki",0.483333333333333,0.4304601630029,0.298420572516585,0.334686178116728,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"2",0.120978130800484,0.162321187981721,0.040103747544908,0.495915525611514,0.481503723417697,0.474482238292694,0.196090108665538
"yunchaokete bu",0.325,-0.637503000823842,-0.159240706224089,-1.47266933690205,-0.471715455993728,1.14099614761091,-0.717883570110689,-0.210509195725897,"4",-0.302724949443604,-0.488442193139993,-0.524558160157164,0.534283529792369,0.476372851014171,0.490617483854294,-0.252169380019856
"zizou bergs",0.477064220183486,-0.0758018607915299,2.95154890651535,0.433883239596821,-0.471715455993728,-0.871083080434134,1.38448974235633,-0.210509195725897,"4",0.0451492887611195,0.0640677689145413,0.00378328492008849,0.48364752209072,0.477086343389829,0.472172468900681,0.48028984828563
