"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","modal_locationWW_DCTL","cluster","performance_lm","performance_rf","performance_xgb","pred_lm","pred_rf","pred_xgb","weighted_avg"
"luca van assche",0.633802816901408,0.369832692165705,-1.58927913252691,1.64858824526148,-0.0773823232534137,5.67503198439904,-2.0882592591988,-0.41833253335013,"2",0.00505894915440927,0.0474258941751369,0.173283895661316,0.471072742919542,0.55556429527582,0.551491975784302,0.556607302854171
"luciano darderi",0.525423728813559,-0.492865395775986,0.999304432275711,-1.82981429079002,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"4",-0.34223575256592,-0.311840276396656,-0.346111388669802,0.553124725185675,0.573580593252978,0.563453614711761,-0.248323048194517
"mackenzie mcdonald",0.565217391304348,-0.673931504754398,-0.129076921393712,0.550979408507033,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",-0.110365294122529,-0.109470812818531,-0.129933853612498,0.574455196089203,0.580324520167013,0.570164740085602,-0.181912128246857
"marco cecchinato",0.414634146341463,-0.319048423254252,-1.31874331126158,-0.477352300756906,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",-0.82802594853221,-0.707590733949022,-0.847258332082605,0.572517529032677,0.586595072767956,0.588671803474426,-0.131502292006266
"marcos giron",0.545871559633027,-0.141345973306035,0.691332540142208,0.0640341294601718,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"4",-0.162409016364548,-0.117756753888346,-0.315470775445123,0.594007470669051,0.594128628114215,0.531836271286011,-0.0538293529923381
"mariano navone",0.543859649122807,-0.865150411241458,-1.615951215943,1.06755555678864,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",-0.32391626841904,-0.256433991007539,-0.188964421150574,0.519069469665579,0.569433844513478,0.591407716274261,-0.210936011323769
"marin cilic",0.606060606060606,1.03578265313679,0.664413637352244,-0.787999824401378,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"1",0.15205074155323,0.233780653064487,0.185988408304883,0.608394858912249,0.612946099902612,0.618047893047333,0.240390528431294
"marton fucsovics",0.580645161290323,0.374927512928323,-0.407836315666906,0.652429822065849,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",-0.00855277989263752,0.0381628848820865,0.059360995024859,0.588601587085946,0.596055191424092,0.618748962879181,0.122965884287955
"matteo arnaldi",0.557823129251701,-0.865186581785252,-0.229608586889361,0.441576383603781,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",-0.151245068978414,-0.160324233406349,-0.141806435869352,0.571579096157156,0.576559120543232,0.581252634525299,-0.242017477714829
"matteo berrettini",0.623778501628665,1.9031898455506,-0.579077035130155,-0.555917545145041,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"1",0.263165479869535,0.318573963893777,0.286829412057522,0.621775720556302,0.614941900196142,0.623036503791809,0.499880075635093
"mattia bellucci",0.745098039215686,0.259462008709731,-0.323053512016737,-1.16145100536546,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"1",0.78766218249452,0.803360944034427,0.841365340291929,0.596858574873877,0.610440387113069,0.597931325435638,-7.66575954595979e-05
"max purcell",0.577777777777778,0.168606141748871,-0.249055866766299,0.185693913573476,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",-0.028898422669929,0.00631830047675115,-0.0252376446701797,0.585270711343151,0.592296192955662,0.588177621364594,0.0408168715634463
"maximilian marterer",0.488372093023256,0.647988770784448,-1.01602311893479,-0.082957830229384,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",-0.444260833196006,-0.413941999738275,-0.460862016021525,0.589413142108133,0.583668594752093,0.594925284385681,0.164525501241437
"michael mmoh",0.630434782608696,0.554645968285363,-0.458288372253835,0.989148075435945,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"2",0.193199090758179,0.109743116438184,0.208225795572684,0.571717681951633,0.570056643195245,0.574131608009338,0.191056231107865
"mikael ymer",0.536764705882353,-1.62236372412785,0.594778529615491,1.34085338357002,12.8454656600667,-0.175155308160464,-2.0882592591988,-0.41833253335013,"2",-0.337077781615126,-0.414772040680856,-0.539772185461637,0.529161851050961,0.545051047586845,0.454089492559433,-0.176966876279475
"mikhail kukushkin",0.641025641025641,-0.100446686105033,-1.98899000431824,-0.47757226424021,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,"3",0.233836451677296,0.188685116242115,0.259458267082973,0.567003112699708,0.576607244917497,0.573170602321625,-0.0492077709892136
"miomir kecmanovic",0.594262295081967,-0.125946942285658,-0.995797068419763,1.04506469802802,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",0.0436544504286537,-0.0103694482168127,0.0460160030943251,0.582519138611129,0.576031011998222,0.58298134803772,-0.000732686525480734
"nick kyrgios",0.638157894736842,1.5753846901433,-0.731227739897543,-2.29220624129202,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"1",0.361991896867443,0.408883380460512,0.388324373624969,0.636899930004851,0.620636860480073,0.635653078556061,0.319986333489842
"nicolas jarry",0.589189189189189,0.59175549259526,-0.039207663566049,0.439398777493884,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"1",0.0546937410639308,0.167411025846559,0.0625601764942101,0.599819623811393,0.613770761861109,0.601351320743561,0.174377533715561
"nikoloz basilashvili",0.5,1.14446034019588,-0.552009868020653,-1.72755251329602,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,"2",-0.326704697813911,-0.35071360182265,-0.372911483504833,0.620203911553404,0.586415637788317,0.607689380645752,0.244635772926142
"norbert gombos",0.464285714285714,-0.129495806295568,2.61574600868403,-0.948089656462695,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"4",-0.58014105392623,-0.473952604877891,-0.55489708180704,0.578704776264937,0.591433064239315,0.606910705566406,-0.100679503142274
"novak djokovic",0.655048076923077,0.610771064674536,-0.772338520352937,-0.759820205679671,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"4",0.367321922850558,0.3923612057586,0.434504923246858,0.600052211296851,0.604080669678939,0.618634760379791,0.120289128321004
"nuno borges",0.577075098814229,0.278566043609354,-1.4261809551543,-0.106103646386021,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"4",0.0231446633315876,0.0736092990443363,0.0487392377017419,0.61257580491483,0.605613289822598,0.621970951557159,0.0577679673517547
"oscar otte",0.580645161290323,-2.68513199538607,1.24783718433387,-1.02123530298078,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"4",-0.161057112512352,-0.0917998224763774,-0.152578402132784,0.513400716142189,0.57141374563909,0.526360869407654,-0.834902279312484
"pablo andujar",0.617142857142857,-0.632019681917768,-1.13921992372827,1.18089372222222,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"2",0.120671734416075,-0.0275246796033128,0.111181434424253,0.567020063292748,0.554593919517914,0.561063289642334,-0.138664141189128
"pablo carreno busta",0.611111111111111,-0.229812681828037,-0.401224598420836,0.615101124037889,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",0.120983141993165,0.0390773749250083,0.112732674077731,0.581271108313474,0.572015681220257,0.575006067752838,-0.0517669777700576
"pavel kotov",0.536312849162011,-1.72488200456894,2.08470372463954,0.12764775179977,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"4",-0.304157585723345,-0.196735017644369,-0.230682672075421,0.546451098521582,0.586750848057099,0.589820861816406,-0.503364952600975
"pedro cachin",0.540983606557377,0.446248231579134,-1.24353947728921,-0.216912865228691,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",-0.226072459755159,-0.180534699405729,-0.276208931204566,0.574038813498501,0.586110394915698,0.559702038764954,0.100203957320733
"pedro martinez",0.544554455445545,-0.86188646731933,-0.102983422171275,0.651809365539136,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"2",-0.256376312550356,-0.31167312909797,-0.214155036493988,0.550749946092655,0.558408085090825,0.57889848947525,-0.230638925663166
"peter gojowczyk",0.571865443425077,0.351417954708363,0.0676951540823593,0.134907094222158,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"4",-0.0210735525485261,0.0156057629108768,0.0024916013017346,0.602947602469511,0.598755977454625,0.613269209861755,0.0905573149427542
"philipp kohlschreiber",0.5,-0.709183026403505,0.108327165817776,0.96025093992056,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"4",-0.336414024177744,-0.260811913462083,-0.315668710380919,0.61541618004247,0.603461355169433,0.632642507553101,-0.171675034403128
"quentin halys",0.609929078014184,0.711605938427124,-0.0190763480258597,-0.771591722001358,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"1",0.210446086456108,0.24827524274252,0.246838296315521,0.62814852938663,0.612619852507444,0.636064887046814,0.14853099144831
"radu albot",0.553571428571429,-0.744661808547041,-0.416934679629686,0.176845429490985,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"2",-0.182624443252986,-0.276570496581032,-0.241131625609548,0.566042863176437,0.557897418415394,0.547306478023529,-0.220702671808901
"rafael nadal",0.649350649350649,0.0915769132552131,-0.983754747097903,0.0304757731678947,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",0.242383793171591,0.246663981091442,0.33056846543556,0.551760526764675,0.580983943815632,0.585858285427094,0.011091738762057
"reilly opelka",0.600961538461538,1.54864596343758,0.898348168639872,-0.149454637039957,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"1",0.120740815958284,0.190183811645933,0.15286472187069,0.604873350285766,0.608732464140679,0.614823877811432,0.418700104409534
"ricardas berankis",0.559322033898305,-0.273693970549158,-0.405412026143737,2.25008154448245,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"2",-0.152402899918714,-0.118576039994464,-0.149515113109058,0.56750489966504,0.583283485146506,0.574595510959625,0.0168424159110955
"richard gasquet",0.592833876221498,-0.92121345810855,-0.26783827404179,-0.695776450842608,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,"3",0.0396318749793009,0.0582398848941311,0.0715406777637596,0.583874102825094,0.590174854201782,0.597249746322632,-0.294675141397029
"rinky hijikata",0.585616438356164,-0.889550663695089,0.112911320904485,0.81943677882144,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",0.00226935361156323,-0.0638359890850274,-0.0452999669927727,0.582319107133048,0.572764862847157,0.562191307544708,-0.230227063007929
"roberto bautista agut",0.577777777777778,-1.11702198347345,-0.15548146820733,0.466942623222819,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"2",-0.10829974048332,-0.218566030817332,-0.22232406240824,0.546117408934763,0.549657230055365,0.502264201641083,-0.312751806138795
"roberto carballes baena",0.57311320754717,-0.361157390499824,-0.415392258045142,0.851392264541593,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,"2",-0.0900552104325061,-0.201056302525127,-0.0995200717165958,0.566016008485513,0.556684324715264,0.566056132316589,-0.0577738707998079
"roman safiullin",0.629370629370629,0.518886611761496,0.0598526221970252,1.28064167158762,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"2",0.225111789153869,0.149910865757882,0.292623886537651,0.589941194572666,0.578518346935604,0.61326277256012,0.195302117640359
"salvatore caruso",0.444444444444444,-1.24049616313683,-0.851708418320085,0.622354828122522,-0.0773823232534137,5.67503198439904,-2.0882592591988,-0.41833253335013,"2",-0.714937752687823,-0.776372400159416,-0.780628132858432,0.558608969465258,0.549861975453463,0.55215060710907,0.0453166193860674
"sam querrey",0.619469026548673,1.50113392588115,2.29472367937997,-1.07920224334484,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"1",0.270662809853524,0.284587870174337,0.247289707668964,0.635544872623241,0.611922969467856,0.615278959274292,0.358968620040724
"sebastian baez",0.54320987654321,-1.79134898486739,-0.173914759469242,0.121062619226622,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",-0.258153776507669,-0.223718183807912,-0.277447730532494,0.553016037260669,0.576153300195112,0.554265439510345,-0.522693050615876
"sebastian korda",0.603448275862069,0.277255678524767,-0.27229883185529,-0.299572047096272,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",0.0807194122574102,0.0700951903824986,0.119215430762292,0.579326497538569,0.583986842625181,0.594686090946198,0.0477903620028385
"sebastian ofner",0.557894736842105,0.519414600524536,0.319469681791491,0.0366024422454743,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"1",-0.058987577760544,0.00966509309293038,-0.0548937503755692,0.616904498325544,0.608732862044308,0.618981897830963,0.133703877660303
"stan wawrinka",0.592105263157895,0.527921912424787,-0.178259262998454,-0.438455887606974,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,"2",0.0610037367707624,-0.0358888613484747,0.0515855626103743,0.596115631303594,0.572906737173605,0.590153515338898,0.132368590772437
"stefan kozlov",0.431818181818182,-3.7598116223016,2.39427635922974,0.730615806689932,-0.0773823232534137,5.67503198439904,-2.0882592591988,-0.41833253335013,"2",-1,-1,-1,0.447553226754716,0.517496052329036,0.48429349064827,-0.669518667340466
"stefano travaglia",0.464285714285714,-0.0284714774800766,0.939891392326106,0.987005360313016,-0.0773823232534137,5.67503198439904,-2.0882592591988,-0.41833253335013,"2",-0.839206167669889,-0.711304104173568,-0.7787399741947,0.450958096219808,0.546430276741578,0.509333670139313,0.409903804162565
"stefanos tsitsipas",0.657608695652174,1.15079931734982,-1.31544866687017,-0.504124135682197,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"1",0.412821531753422,0.447180951254715,0.394325948809278,0.616503645409253,0.612439652186119,0.59548807144165,0.287361364758835
"steve johnson",0.582677165354331,0.496480026415491,-0.247169102518731,-1.89118049078797,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",-0.0559104982607822,-0.0775491467345163,0.0317400214171536,0.56049995983775,0.572500789323806,0.602239191532135,0.0314599524190847
"sumit nagal",0.571428571428571,-3.59559242113182,0.603937833750803,0.896323426736148,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",-0.165860382695152,-0.107941060618638,-0.19520381640629,0.53257334564658,0.575678214014593,0.528051197528839,-1
"tallon griekspoor",0.621621621621622,0.399354203301613,-0.450987909202626,-0.51142571088584,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",0.164351337839256,0.0714233211731138,0.235725640715822,0.578090921734176,0.569795342745793,0.605503439903259,0.0721796830977048
"taro daniel",0.532374100719424,-0.273349051489673,0.535165363835944,-0.919868873883975,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",-0.239759473038917,-0.386297747649057,-0.319203681956455,0.587411925978292,0.553939332769733,0.559896111488342,-0.14040276040955
"taylor fritz",0.606805293005671,1.31658711593762,-0.305587869482886,-0.768217861510926,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"1",0.184105665731742,0.271314085855122,0.233339247428982,0.622460855386667,0.619470745827902,0.637051045894623,0.321647360802855
"tennys sandgren",0.671875,0.778821150107999,0.56303396543851,-2.00652933197686,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,"1",0.421465587543145,0.467746847882616,0.516053671614599,0.587422663110664,0.60500084154715,0.617173194885254,0.126261419729652
"thanasi kokkinakis",0.618320610687023,1.34549244489986,-1.33750190615701,-0.957544830867988,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"4",0.214339861267997,0.158334623663364,0.275823663564812,0.610455757967676,0.588897559006377,0.630243301391602,0.320513226747588
"thiago monteiro",0.587962962962963,0.444178060906684,-1.08924982918924,0.246546106667214,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",-0.0319408708237215,0.0333100839089962,-0.0636308313443601,0.559965491856606,0.589319237170926,0.549039483070374,0.122616414812618
"thiago seyboth wild",0.547169811320755,0.236887574893767,-0.886868181317095,-1.04611847749625,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",-0.220344124775225,-0.230894245840179,-0.224554237390221,0.56240500124303,0.571645520774704,0.568612933158875,-0.000805470753387172
"tim van rijthoven",0.646153846153846,0.733651618474149,1.41555570056455,1.11561225277834,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"1",0.326739692021858,0.327405474398148,0.335649836943521,0.600828581786698,0.598833520337281,0.595104575157166,0.248506625510215
"tomas machac",0.62874251497006,-0.00967524863716199,-1.76053286778917,0.276373785916032,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"3",0.0851825664317635,0.196594941544291,0.224010756665725,0.522409229965707,0.587869028950974,0.584734618663788,-0.00564830483387617
"tommy paul",0.61139896373057,-0.40471419430846,2.23833204185754,0.768053572818893,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"4",0.127471900334777,0.0931044684230585,0.0962604908122433,0.583797983451314,0.582030661154013,0.567192435264587,-0.0941749680911178
"ugo humbert",0.580645161290323,-0.186680852637364,1.1852462677043,1.13698239549109,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"4",0.0636548456989389,-0.0551194003689939,-0.160739494031088,0.624207633419119,0.578368499438094,0.52280330657959,-0.0135325537878138
"vasek pospisil",0.630252100840336,1.34045062516681,-1.23650529824597,0.394149322485406,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"1",0.28454967541763,0.35445815956902,0.321751320772063,0.617190211571617,0.616600774726997,0.624021172523499,0.386164639888213
"yannick hanfmann",0.504424778761062,0.573140533753009,0.691423921389446,0.0957472643158094,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"1",-0.312732026049309,-0.212263689363635,-0.378601014502495,0.616752266448494,0.609149685755462,0.595477104187012,0.151998485490797
"yibing wu",0.511811023622047,0.106701119962021,-0.178185011168121,0.641735760877039,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"2",-0.377926927859176,-0.344294777912075,-0.372761104444052,0.56734099642712,0.578245827352837,0.581777095794678,0.0457558931984767
"yoshihito nishioka",0.530612244897959,-1.27272009870761,-0.0979904733756389,1.06196963199906,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"2",-0.345382543091819,-0.277571429671335,-0.314447920818909,0.539446344298194,0.575954514711057,0.565844357013702,-0.327727198383775
"yosuke watanuki",0.582278481012658,-0.200651278399791,2.35374959645781,0.0298093296694915,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,"2",-0.245041663837141,-0.210983866150904,-0.0658235934548202,0.468169972175033,0.54751789178088,0.560586392879486,-0.0526693317631119
"yunchaokete bu",0.522727272727273,0.198505261287194,-0.297040580456984,-3.65885719564233,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"4",-0.280278398441112,-0.211241277065613,-0.290459279098974,0.589978494379923,0.594797579526668,0.593644082546234,-0.141464007733407
"zizou bergs",0.621848739495798,-0.440633760168489,1.0419229641966,0.171888669759721,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,"4",0.161320791485229,0.16266517200228,0.230331195760873,0.576065716436463,0.586914657673719,0.602652370929718,-0.134034732539468
